cod_provincia;provincia;cod_municipio;municipio;distrito;seccion;mesa;censo;"votos totais";branco;nulos;PP;PSdeG-PSOE;BNG;EU-V;UPyD;EQUO;PACMA;PUM+J;P.C.P.E.;C.XXI;UCE;SAIn;PH
36;Pontevedra;57;Vigo;4;11;B;515;383;7;8;172;125;28;27;6;7;2;0;1;0;0;0;0
36;Pontevedra;57;Vigo;4;14;U;732;547;5;12;215;187;62;48;6;6;3;0;1;0;1;1;0
36;Pontevedra;57;Vigo;4;16;A;370;268;0;11;106;90;19;28;6;3;4;0;0;1;0;0;0
36;Pontevedra;57;Vigo;4;20;B;702;518;14;7;189;175;59;53;10;5;4;0;1;0;1;0;0
36;Pontevedra;57;Vigo;4;22;U;751;563;6;3;220;208;59;42;8;9;5;0;1;1;1;0;0
36;Pontevedra;57;Vigo;4;25;A;538;416;4;6;94;187;65;38;12;5;4;0;0;0;0;1;0
36;Pontevedra;57;Vigo;4;26;A;320;244;3;4;81;108;20;21;3;3;1;0;0;0;0;0;0
36;Pontevedra;57;Vigo;4;28;A;587;424;16;14;142;153;45;37;8;5;2;0;2;0;0;0;0
36;Pontevedra;57;Vigo;4;34;A;587;420;7;10;184;142;42;21;3;4;6;0;0;0;0;1;0
36;Pontevedra;57;Vigo;4;35;B;627;441;8;7;186;153;45;26;7;3;5;0;0;0;1;0;0
36;Pontevedra;57;Vigo;4;36;A;639;439;2;6;165;152;65;35;5;6;2;0;0;0;1;0;0
36;Pontevedra;57;Vigo;4;36;B;559;386;9;1;151;133;45;30;5;6;4;0;0;1;1;0;0
36;Pontevedra;57;Vigo;4;40;A;634;466;7;7;170;184;47;42;6;2;0;0;1;0;0;0;0
36;Pontevedra;57;Vigo;5;4;A;734;532;8;10;238;165;58;25;15;5;4;0;0;0;1;3;0
36;Pontevedra;57;Vigo;8;8;B;470;304;4;4;121;100;45;20;3;4;2;0;0;1;0;0;0
36;Pontevedra;57;Vigo;8;9;U;669;449;4;7;190;139;59;35;6;4;2;0;1;0;2;0;0
36;Pontevedra;57;Vigo;8;10;U;965;690;12;16;232;295;73;44;3;4;6;0;2;0;2;1;0
36;Pontevedra;57;Vigo;8;11;A;775;512;12;9;222;181;50;33;2;2;1;0;0;0;0;0;0
36;Pontevedra;57;Vigo;8;12;A;623;465;8;8;197;179;30;32;4;3;4;0;0;0;0;0;0
36;Pontevedra;57;Vigo;8;12;B;521;367;3;9;166;117;43;21;4;2;0;0;1;1;0;0;0
36;Pontevedra;57;Vigo;8;14;A;609;407;9;10;158;128;67;24;5;4;0;0;0;2;0;0;0
36;Pontevedra;57;Vigo;8;14;B;490;345;5;2;155;99;58;16;5;1;2;0;1;0;1;0;0
36;Pontevedra;57;Vigo;8;15;U;958;634;13;6;249;194;101;46;10;4;5;0;2;2;0;2;0
36;Pontevedra;57;Vigo;8;16;U;886;624;10;10;254;190;82;50;7;8;8;0;0;3;1;1;0
36;Pontevedra;57;Vigo;8;17;U;950;700;9;18;295;236;70;41;13;4;6;0;2;1;3;2;0
36;Pontevedra;57;Vigo;9;2;B;737;551;11;14;275;159;40;26;16;8;1;0;0;0;1;0;0
36;Pontevedra;57;Vigo;9;4;A;641;440;12;15;188;129;41;31;10;8;4;0;1;1;0;0;0
36;Pontevedra;57;Vigo;9;5;A;716;495;11;10;238;140;44;27;16;1;5;0;1;0;1;1;0
36;Pontevedra;57;Vigo;9;8;A;625;435;9;4;184;161;38;29;3;1;6;0;0;0;0;0;0
36;Pontevedra;57;Vigo;9;11;U;656;519;9;23;348;84;22;13;7;5;4;0;3;1;0;0;0
36;Pontevedra;57;Vigo;9;12;U;751;538;8;4;201;188;50;65;6;8;3;0;3;1;0;1;0
36;Pontevedra;57;Vigo;9;14;A;562;423;8;6;205;120;42;25;4;8;5;0;0;0;0;0;0
36;Pontevedra;57;Vigo;9;17;U;752;589;14;13;157;207;92;72;20;8;3;0;1;0;1;1;0
36;Pontevedra;58;Vilaboa;1;1;A;683;412;9;8;158;152;73;8;4;0;0;0;0;0;0;0;0
36;Pontevedra;58;Vilaboa;1;1;B;676;518;7;8;180;175;131;12;3;1;0;0;0;0;0;1;0
36;Pontevedra;58;Vilaboa;1;2;A;760;550;8;8;309;130;78;12;2;1;1;0;1;0;0;0;0
36;Pontevedra;59;"Vila de Cruces";1;2;A;322;245;6;4;156;54;17;2;3;0;3;0;0;0;0;0;0
36;Pontevedra;59;"Vila de Cruces";1;2;B;212;157;0;5;91;45;10;5;0;0;1;0;0;0;0;0;0
36;Pontevedra;59;"Vila de Cruces";1;3;A;222;179;3;4;131;27;9;1;1;1;0;0;0;2;0;0;0
36;Pontevedra;59;"Vila de Cruces";1;3;C;356;236;6;6;153;38;23;3;1;0;0;0;2;4;0;0;0
36;Pontevedra;59;"Vila de Cruces";3;1;U;592;458;3;4;332;73;38;6;0;1;1;0;0;0;0;0;0
36;Pontevedra;59;"Vila de Cruces";3;2;B;274;176;1;6;100;45;13;4;1;6;0;0;0;0;0;0;0
36;Pontevedra;60;"Vilagarcía de Arousa";1;1;C;490;348;5;5;159;109;32;26;2;6;2;0;0;1;0;1;0
36;Pontevedra;60;"Vilagarcía de Arousa";1;6;U;643;464;4;5;255;119;44;25;1;4;3;0;2;0;0;2;0
36;Pontevedra;60;"Vilagarcía de Arousa";1;7;A;755;536;5;13;246;172;49;37;4;6;3;0;0;0;1;0;0
36;Pontevedra;60;"Vilagarcía de Arousa";1;7;B;794;559;12;13;241;181;61;35;9;2;5;0;0;0;0;0;0
36;Pontevedra;57;Vigo;7;28;U;710;484;8;9;176;172;74;25;10;1;7;0;0;0;0;2;0
36;Pontevedra;57;Vigo;7;31;B;445;340;3;6;143;129;30;24;2;0;2;0;0;0;0;1;0
36;Pontevedra;57;Vigo;7;33;U;669;439;4;9;217;148;31;22;1;1;4;0;2;0;0;0;0
36;Pontevedra;57;Vigo;7;39;B;849;602;5;9;173;260;87;55;3;3;4;0;3;0;0;0;0
36;Pontevedra;57;Vigo;7;41;A;751;558;8;4;195;200;85;44;9;3;6;0;4;0;0;0;0
36;Pontevedra;57;Vigo;7;43;B;571;400;9;6;163;151;39;19;3;3;4;0;2;0;1;0;0
36;Pontevedra;57;Vigo;7;44;B;438;333;4;7;124;142;30;16;4;1;1;0;2;1;1;0;0
36;Pontevedra;57;Vigo;8;2;U;790;548;10;14;231;184;68;28;0;2;6;0;2;2;0;1;0
36;Pontevedra;57;Vigo;8;4;A;619;416;3;9;182;131;43;30;4;3;5;0;4;2;0;0;0
36;Pontevedra;57;Vigo;8;4;B;395;278;4;8;126;65;42;26;2;2;1;0;1;0;0;1;0
36;Pontevedra;57;Vigo;8;5;B;415;282;9;9;89;116;24;22;6;1;1;0;1;2;0;2;0
36;Pontevedra;57;Vigo;8;7;U;683;517;7;8;173;201;59;53;6;3;5;0;0;0;1;1;0
36;Pontevedra;57;Vigo;8;8;A;620;401;9;7;138;148;53;38;2;3;2;0;0;1;0;0;0
36;Pontevedra;57;Vigo;8;11;B;701;406;6;8;184;147;37;18;4;1;1;0;0;0;0;0;0
36;Pontevedra;57;Vigo;8;18;U;686;479;6;10;197;164;73;19;9;1;0;0;0;0;0;0;0
36;Pontevedra;57;Vigo;9;1;A;661;475;9;12;208;133;52;44;6;11;0;0;0;0;0;0;0
36;Pontevedra;57;Vigo;9;3;U;773;543;9;5;284;144;38;31;21;7;2;0;1;0;0;1;0
36;Pontevedra;57;Vigo;9;4;B;393;279;5;3;147;67;28;14;5;4;4;0;0;1;0;1;0
36;Pontevedra;57;Vigo;9;7;A;509;353;3;6;165;125;26;20;2;1;3;0;1;0;0;1;0
36;Pontevedra;57;Vigo;9;9;A;602;423;11;12;182;127;38;36;5;5;4;0;2;0;1;0;0
36;Pontevedra;57;Vigo;5;4;B;675;484;6;9;229;140;38;31;19;9;1;0;0;0;1;1;0
36;Pontevedra;57;Vigo;5;8;A;548;374;5;4;133;149;37;26;4;9;5;0;2;0;0;0;0
36;Pontevedra;57;Vigo;5;10;A;785;557;18;10;210;199;62;35;12;5;3;0;1;2;0;0;0
36;Pontevedra;57;Vigo;6;11;A;513;327;3;5;113;137;32;25;7;1;4;0;0;0;0;0;0
36;Pontevedra;57;Vigo;6;12;A;384;286;7;6;92;131;23;23;0;1;1;0;0;1;0;1;0
36;Pontevedra;57;Vigo;6;12;B;472;331;6;2;122;151;33;15;2;0;0;0;0;0;0;0;0
36;Pontevedra;57;Vigo;6;16;U;884;566;11;3;238;194;53;48;6;7;5;0;0;0;0;1;0
36;Pontevedra;57;Vigo;6;17;B;596;392;11;6;173;118;45;25;3;6;2;0;0;0;1;2;0
36;Pontevedra;57;Vigo;6;23;A;517;349;4;4;138;134;33;23;7;2;3;0;0;0;0;1;0
36;Pontevedra;57;Vigo;6;25;B;529;368;3;8;150;128;48;24;4;1;1;0;0;0;0;1;0
36;Pontevedra;57;Vigo;7;5;U;863;585;6;12;233;205;58;47;13;4;6;0;0;1;0;0;0
36;Pontevedra;57;Vigo;7;6;A;546;372;7;3;177;113;44;16;5;2;2;0;3;0;0;0;0
36;Pontevedra;60;"Vilagarcía de Arousa";1;8;A;577;403;2;6;183;127;44;24;7;7;3;0;0;0;0;0;0
36;Pontevedra;60;"Vilagarcía de Arousa";1;9;C;674;460;11;4;220;135;49;21;11;4;3;0;1;1;0;0;0
36;Pontevedra;60;"Vilagarcía de Arousa";1;10;A;900;618;10;8;275;217;69;27;4;5;3;0;0;0;0;0;0
36;Pontevedra;60;"Vilagarcía de Arousa";1;10;B;944;664;4;10;300;229;72;33;6;7;2;0;1;0;0;0;0
36;Pontevedra;60;"Vilagarcía de Arousa";1;11;B;876;618;12;8;275;215;60;23;13;8;3;0;0;1;0;0;0
36;Pontevedra;60;"Vilagarcía de Arousa";1;12;A;452;317;7;11;140;98;39;12;6;3;1;0;0;0;0;0;0
36;Pontevedra;60;"Vilagarcía de Arousa";1;13;A;491;348;4;5;150;134;38;8;2;3;2;0;1;0;1;0;0
36;Pontevedra;60;"Vilagarcía de Arousa";1;13;B;577;412;4;3;194;138;42;17;7;2;3;0;1;0;1;0;0
36;Pontevedra;60;"Vilagarcía de Arousa";2;1;B;507;360;5;7;168;119;38;19;1;2;0;0;0;0;1;0;0
36;Pontevedra;60;"Vilagarcía de Arousa";2;3;U;646;463;7;13;281;112;35;10;2;2;1;0;0;0;0;0;0
36;Pontevedra;60;"Vilagarcía de Arousa";3;3;A;679;506;6;6;231;165;59;26;5;6;1;0;0;0;1;0;0
36;Pontevedra;60;"Vilagarcía de Arousa";4;2;A;394;265;4;2;134;82;24;15;2;1;0;0;0;0;1;0;0
36;Pontevedra;60;"Vilagarcía de Arousa";4;4;B;535;386;2;9;211;103;41;14;3;1;1;0;0;0;1;0;0
36;Pontevedra;60;"Vilagarcía de Arousa";4;6;B;294;208;4;4;99;57;32;8;2;1;0;0;0;0;0;1;0
36;Pontevedra;61;"Vilanova de Arousa";1;1;A;393;286;3;3;176;56;27;10;1;6;3;0;1;0;0;0;0
36;Pontevedra;61;"Vilanova de Arousa";1;1;B;544;404;5;8;261;66;47;13;0;0;3;0;1;0;0;0;0
36;Pontevedra;61;"Vilanova de Arousa";2;1;U;792;620;8;12;425;125;34;11;1;1;1;0;0;1;1;0;0
36;Pontevedra;61;"Vilanova de Arousa";2;2;A;414;325;0;8;197;96;15;4;0;3;1;0;0;0;1;0;0
36;Pontevedra;61;"Vilanova de Arousa";2;2;B;797;657;4;13;428;132;47;19;4;6;2;0;1;0;1;0;0
36;Pontevedra;61;"Vilanova de Arousa";3;1;B;641;506;7;8;372;67;37;7;3;2;2;0;1;0;0;0;0
36;Pontevedra;61;"Vilanova de Arousa";3;2;B;900;708;14;2;482;117;69;13;6;0;2;0;1;0;1;1;0
36;Pontevedra;61;"Vilanova de Arousa";3;3;A;556;424;3;5;301;77;26;7;1;3;0;0;0;0;1;0;0
36;Pontevedra;61;"Vilanova de Arousa";3;3;C;434;354;5;5;237;63;25;8;3;1;1;0;5;0;0;1;0
36;Pontevedra;901;"Illa de Arousa, A";1;2;A;457;376;2;4;150;170;36;7;1;2;2;0;2;0;0;0;0
36;Pontevedra;901;"Illa de Arousa, A";1;2;B;623;495;5;10;199;208;53;15;1;0;4;0;0;0;0;0;0
36;Pontevedra;57;Vigo;9;14;B;446;321;2;14;169;87;17;22;4;6;0;0;0;0;0;0;0
36;Pontevedra;57;Vigo;9;16;B;843;639;8;10;179;244;92;70;18;13;4;0;0;1;0;0;0
36;Pontevedra;57;Vigo;9;18;A;670;560;11;12;150;218;68;67;20;10;3;0;1;0;0;0;0
36;Pontevedra;58;Vilaboa;1;2;B;640;460;4;15;260;91;77;9;0;2;2;0;0;0;0;0;0
36;Pontevedra;58;Vilaboa;2;1;B;530;400;11;11;167;124;63;18;4;1;1;0;0;0;0;0;0
36;Pontevedra;59;"Vila de Cruces";1;1;A;465;308;5;6;182;60;44;1;5;2;3;0;0;0;0;0;0
36;Pontevedra;60;"Vilagarcía de Arousa";1;2;B;619;448;11;6;264;115;27;14;3;3;2;0;0;2;0;1;0
36;Pontevedra;60;"Vilagarcía de Arousa";1;3;B;319;222;6;5;120;61;14;5;5;5;1;0;0;0;0;0;0
36;Pontevedra;60;"Vilagarcía de Arousa";1;4;B;760;501;6;6;240;162;41;34;6;4;2;0;0;0;0;0;0
36;Pontevedra;60;"Vilagarcía de Arousa";1;5;A;504;358;6;5;179;116;26;14;7;1;2;0;1;0;1;0;0
36;Pontevedra;60;"Vilagarcía de Arousa";1;5;B;492;338;4;8;168;103;35;14;1;3;1;0;0;0;0;1;0
36;Pontevedra;60;"Vilagarcía de Arousa";1;9;A;592;408;10;3;198;126;39;23;5;3;1;0;0;0;0;0;0
36;Pontevedra;60;"Vilagarcía de Arousa";1;9;B;501;362;7;9;161;121;28;22;8;4;1;0;0;0;0;1;0
36;Pontevedra;60;"Vilagarcía de Arousa";1;11;A;829;562;12;15;234;181;69;28;11;9;2;0;0;1;0;0;0
36;Pontevedra;60;"Vilagarcía de Arousa";1;12;B;488;344;10;6;134;123;38;20;3;4;3;0;1;0;0;2;0
36;Pontevedra;60;"Vilagarcía de Arousa";2;1;A;373;262;3;4;120;81;34;15;2;2;1;0;0;0;0;0;0
36;Pontevedra;60;"Vilagarcía de Arousa";4;2;B;450;276;5;3;153;75;24;11;1;1;1;0;0;0;1;1;0
36;Pontevedra;60;"Vilagarcía de Arousa";4;3;A;665;471;8;8;212;147;53;28;7;2;1;0;1;0;3;1;0
36;Pontevedra;60;"Vilagarcía de Arousa";4;3;B;646;449;6;8;202;163;37;22;5;4;2;0;0;0;0;0;0
36;Pontevedra;60;"Vilagarcía de Arousa";4;4;A;551;414;7;5;202;119;54;17;5;5;0;0;0;0;0;0;0
36;Pontevedra;60;"Vilagarcía de Arousa";4;5;A;776;550;11;10;258;170;57;30;7;3;3;0;0;0;1;0;0
36;Pontevedra;57;Vigo;7;12;U;928;640;4;11;253;223;83;40;14;9;3;0;0;0;0;0;0
36;Pontevedra;57;Vigo;7;26;B;839;637;13;14;236;224;76;50;16;2;5;0;1;0;0;0;0
36;Pontevedra;57;Vigo;7;29;A;772;523;5;14;214;172;73;34;4;2;1;0;2;0;0;2;0
36;Pontevedra;57;Vigo;7;32;U;611;397;8;7;116;180;48;32;3;0;2;0;0;1;0;0;0
36;Pontevedra;57;Vigo;7;38;U;822;597;8;16;193;228;73;55;12;9;3;0;0;0;0;0;0
36;Pontevedra;57;Vigo;7;42;B;582;410;4;11;160;164;38;20;6;3;2;0;0;0;2;0;0
36;Pontevedra;57;Vigo;8;6;B;435;300;4;2;134;97;36;22;0;3;2;0;0;0;0;0;0
36;Pontevedra;60;"Vilagarcía de Arousa";4;7;A;597;410;9;7;175;138;52;18;2;1;4;0;2;0;2;0;0
36;Pontevedra;60;"Vilagarcía de Arousa";4;7;B;659;450;10;10;197;149;49;25;3;5;2;0;0;0;0;0;0
36;Pontevedra;61;"Vilanova de Arousa";1;5;A;626;444;4;12;277;94;31;8;2;7;5;0;1;1;1;1;0
36;Pontevedra;901;"Illa de Arousa, A";1;1;B;866;708;5;11;306;283;82;15;2;0;3;0;0;0;0;1;0
36;Pontevedra;57;Vigo;9;1;B;622;465;9;12;218;127;59;23;5;6;4;0;1;1;0;0;0
36;Pontevedra;57;Vigo;9;5;B;568;420;5;5;172;129;40;44;14;5;4;0;0;1;1;0;0
36;Pontevedra;57;Vigo;9;9;B;535;353;11;5;146;128;34;22;3;2;1;0;0;1;0;0;0
36;Pontevedra;57;Vigo;9;13;U;859;624;7;10;225;236;57;69;7;5;6;0;1;0;0;1;0
36;Pontevedra;59;"Vila de Cruces";1;1;B;631;422;11;8;244;94;41;11;2;6;2;0;2;1;0;0;0
36;Pontevedra;60;"Vilagarcía de Arousa";1;2;A;567;394;7;4;228;102;29;15;6;1;1;0;0;0;0;1;0
36;Pontevedra;60;"Vilagarcía de Arousa";1;3;A;326;241;4;4;125;68;19;10;4;5;2;0;0;0;0;0;0
36;Pontevedra;60;"Vilagarcía de Arousa";1;14;U;582;419;9;3;212;111;47;21;8;2;2;0;2;0;1;1;0
36;Pontevedra;60;"Vilagarcía de Arousa";3;1;B;634;451;11;8;223;123;49;26;7;2;1;0;1;0;0;0;0
36;Pontevedra;60;"Vilagarcía de Arousa";4;1;B;521;386;5;5;167;149;39;13;7;0;1;0;0;0;0;0;0
36;Pontevedra;61;"Vilanova de Arousa";3;2;A;602;463;4;9;335;55;41;8;8;0;1;0;0;1;0;1;0
36;Pontevedra;61;"Vilanova de Arousa";3;3;B;500;406;3;3;249;98;36;5;6;3;0;0;0;2;0;1;0
36;Pontevedra;901;"Illa de Arousa, A";1;1;A;708;568;3;5;242;238;57;14;4;1;4;0;0;0;0;0;0
36;Pontevedra;901;"Illa de Arousa, A";1;3;B;789;632;4;9;274;260;53;18;5;5;1;0;1;0;2;0;0
15;"A Coruña";1;Abegondo;1;1;U;769;543;5;9;342;110;54;11;3;2;1;1;3;1;0;0;1
15;"A Coruña";1;Abegondo;3;1;A;850;598;12;6;363;117;66;16;10;3;2;1;1;0;1;0;0
15;"A Coruña";2;Ames;2;1;U;632;462;7;7;279;110;32;8;6;1;8;0;0;0;1;0;3
15;"A Coruña";2;Ames;3;5;A;715;511;8;5;245;114;75;29;21;7;2;2;0;1;0;2;0
15;"A Coruña";2;Ames;3;6;U;721;493;8;8;212;121;85;37;13;5;1;1;1;0;0;1;0
15;"A Coruña";2;Ames;3;10;U;646;532;15;10;189;164;58;43;30;17;2;0;1;0;1;0;2
15;"A Coruña";4;Ares;1;1;A;508;385;10;7;180;119;49;10;7;0;1;1;0;1;0;0;0
15;"A Coruña";4;Ares;2;2;U;516;379;3;3;139;147;61;21;2;0;1;0;1;1;0;0;0
15;"A Coruña";2;Ames;3;1;B;270;216;3;7;129;49;23;4;0;0;1;0;0;0;0;0;0
15;"A Coruña";2;Ames;3;3;U;860;651;9;12;367;133;83;27;15;1;1;1;0;1;0;1;0
15;"A Coruña";2;Ames;3;12;A;693;479;10;10;246;114;54;25;9;5;4;0;0;2;0;0;0
15;"A Coruña";2;Ames;3;14;U;706;511;11;8;174;169;88;40;13;4;2;1;1;0;0;0;0
15;"A Coruña";4;Ares;1;2;B;695;509;11;5;246;143;75;19;4;3;1;0;1;0;0;0;1
15;"A Coruña";5;Arteixo;1;9;B;689;419;9;9;213;116;42;15;5;4;1;5;0;0;0;0;0
15;"A Coruña";5;Arteixo;2;1;B;501;372;7;10;182;116;43;7;1;0;2;2;0;0;0;2;0
15;"A Coruña";5;Arteixo;4;3;B;639;415;16;4;190;128;47;14;6;4;4;0;0;1;0;0;1
15;"A Coruña";7;"Baña, A";3;1;U;525;362;5;8;225;75;42;3;0;1;1;0;0;0;1;0;1
15;"A Coruña";8;Bergondo;2;1;A;687;514;2;5;289;105;71;27;7;6;1;0;0;0;1;0;0
15;"A Coruña";8;Bergondo;3;1;C;418;320;5;1;180;77;44;8;1;1;0;2;1;0;0;0;0
15;"A Coruña";5;Arteixo;1;8;A;686;438;13;5;212;110;59;18;9;3;6;1;1;0;0;1;0
15;"A Coruña";4;Ares;1;3;A;636;461;13;9;232;125;53;18;5;3;0;2;1;0;0;0;0
15;"A Coruña";7;"Baña, A";1;2;C;229;167;1;4;94;53;12;1;2;0;0;0;0;0;0;0;0
15;"A Coruña";8;Bergondo;3;2;A;527;403;7;2;213;96;55;16;6;2;3;1;1;0;0;1;0
15;"A Coruña";9;Betanzos;1;8;B;613;444;11;7;210;151;44;15;3;1;2;0;0;0;0;0;0
15;"A Coruña";10;Boimorto;1;1;B;461;315;3;10;165;101;27;3;2;0;1;0;0;0;1;0;2
15;"A Coruña";10;Boimorto;2;1;B;490;381;11;5;254;87;20;2;1;0;0;0;0;0;0;0;1
15;"A Coruña";11;Boiro;1;1;B;659;441;4;4;250;98;60;17;0;1;3;0;1;1;0;1;1
15;"A Coruña";9;Betanzos;1;8;C;632;455;10;14;200;153;57;10;7;0;3;0;0;0;0;0;1
15;"A Coruña";11;Boiro;1;1;A;661;461;9;11;261;99;47;17;4;5;3;2;2;0;1;0;0
15;"A Coruña";11;Boiro;2;3;U;653;484;5;12;250;127;78;8;0;0;2;0;1;0;1;0;0
15;"A Coruña";12;Boqueixón;1;4;B;431;357;3;4;248;54;26;11;1;5;3;1;1;0;0;0;0
15;"A Coruña";12;Boqueixón;1;5;B;283;238;4;4;140;52;22;7;3;1;3;1;0;0;0;1;0
15;"A Coruña";13;Brión;2;1;B;455;315;5;4;141;76;45;32;5;3;1;1;2;0;0;0;0
15;"A Coruña";13;Brión;4;1;B;227;167;5;4;92;35;25;4;2;0;0;0;0;0;0;0;0
15;"A Coruña";14;"Cabana de Bergantiños";2;1;B;303;217;2;2;152;45;12;2;2;0;0;0;0;0;0;0;0
15;"A Coruña";15;Cabanas;1;1;U;977;724;15;24;345;197;76;37;16;8;0;2;0;1;0;1;2
15;"A Coruña";16;Camariñas;1;5;B;356;277;1;2;152;106;14;2;0;0;0;0;0;0;0;0;0
15;"A Coruña";11;Boiro;3;2;A;597;403;1;4;187;151;36;14;6;1;1;0;0;0;1;0;1
15;"A Coruña";12;Boqueixón;1;2;D;250;198;11;1;140;33;7;3;2;1;0;0;0;0;0;0;0
15;"A Coruña";11;Boiro;3;1;B;219;166;0;1;115;22;25;2;1;0;0;0;0;0;0;0;0
15;"A Coruña";11;Boiro;3;2;B;650;465;4;8;232;139;52;22;4;2;2;0;0;0;0;0;0
15;"A Coruña";13;Brión;4;2;B;226;152;3;0;52;71;20;3;1;0;1;0;0;1;0;0;0
15;"A Coruña";14;"Cabana de Bergantiños";2;2;A;292;202;3;3;136;39;18;2;0;0;0;1;0;0;0;0;0
15;"A Coruña";15;Cabanas;1;2;U;885;618;16;3;315;167;65;28;7;7;4;1;1;1;1;0;2
15;"A Coruña";15;Cabanas;1;3;A;605;397;8;6;200;117;47;15;0;2;2;0;0;0;0;0;0
15;"A Coruña";17;Cambre;1;3;B;711;494;11;14;176;164;66;39;11;4;3;2;1;0;0;0;3
15;"A Coruña";17;Cambre;1;9;B;565;397;13;7;155;125;39;30;10;8;5;1;0;0;1;2;1
15;"A Coruña";18;"Capela, A";1;1;B;392;273;3;7;109;102;39;10;3;0;0;0;0;0;0;0;0
15;"A Coruña";19;Carballo;1;1;U;790;575;10;6;282;156;87;26;4;2;2;0;0;0;0;0;0
15;"A Coruña";19;Carballo;1;2;B;518;368;5;5;168;80;88;13;1;2;4;2;0;0;0;0;0
15;"A Coruña";17;Cambre;2;2;A;942;659;9;15;299;203;55;43;16;12;4;3;0;0;0;0;0
15;"A Coruña";19;Carballo;1;3;B;687;517;21;7;203;138;118;19;3;3;2;2;0;0;0;0;1
15;"A Coruña";19;Carballo;1;5;A;702;487;5;6;249;100;105;15;3;1;1;0;0;0;0;0;2
15;"A Coruña";19;Carballo;1;8;U;704;526;4;2;313;121;67;9;6;0;2;0;0;0;0;1;1
15;"A Coruña";19;Carballo;1;9;B;593;444;8;17;232;97;78;9;1;0;2;0;0;0;0;0;0
15;"A Coruña";19;Carballo;1;13;A;394;262;5;2;144;68;35;4;0;2;0;1;0;0;1;0;0
15;"A Coruña";17;Cambre;1;9;A;571;376;16;8;132;140;42;25;8;1;3;0;0;0;0;1;0
15;"A Coruña";19;Carballo;1;21;A;424;277;5;3;100;127;30;7;1;1;1;0;1;0;0;1;0
15;"A Coruña";20;Carnota;1;2;B;442;335;1;2;147;107;71;5;0;0;0;1;0;0;1;0;0
15;"A Coruña";21;Carral;1;2;A;298;204;1;7;100;61;22;9;0;1;1;0;1;0;0;0;1
15;"A Coruña";22;Cedeira;1;4;A;205;133;2;1;68;38;15;5;1;3;0;0;0;0;0;0;0
15;"A Coruña";22;Cedeira;1;4;D;396;291;3;8;152;85;29;11;1;0;1;0;0;0;0;1;0
15;"A Coruña";19;Carballo;1;29;A;941;648;16;10;317;152;126;18;5;2;2;0;0;0;0;0;0
15;"A Coruña";22;Cedeira;1;2;A;908;638;7;5;331;176;91;23;3;0;0;1;0;0;0;0;1
15;"A Coruña";24;Cerceda;1;2;A;338;237;7;3;103;74;32;17;1;0;0;0;0;0;0;0;0
15;"A Coruña";11;Boiro;1;5;B;610;441;5;8;209;146;63;5;3;1;0;0;0;0;1;0;0
15;"A Coruña";19;Carballo;1;30;B;488;350;3;5;158;116;53;8;2;1;2;0;0;0;0;0;2
15;"A Coruña";23;Cee;1;2;A;798;632;9;18;289;199;87;16;5;4;2;2;1;0;0;0;0
15;"A Coruña";26;Cesuras;1;2;A;327;265;3;3;180;47;27;0;2;2;1;0;0;0;0;0;0
15;"A Coruña";28;Corcubión;1;1;A;623;461;6;4;196;134;96;20;1;2;0;0;1;1;0;0;0
15;"A Coruña";20;Carnota;2;2;U;549;319;0;7;142;94;59;16;0;0;0;0;1;0;0;0;0
15;"A Coruña";7;"Baña, A";2;1;C;406;283;2;5;179;62;28;5;1;1;0;0;0;0;0;0;0
15;"A Coruña";26;Cesuras;1;1;A;375;261;5;3;165;62;20;4;0;0;0;1;1;0;0;0;0
15;"A Coruña";26;Cesuras;1;1;E;240;150;2;1;95;31;17;2;0;2;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";1;9;B;528;371;3;5;218;83;26;20;11;3;1;0;0;0;0;0;1
15;"A Coruña";30;"Coruña, A";2;1;U;846;595;8;8;272;168;57;46;12;10;8;2;1;1;0;0;2
15;"A Coruña";30;"Coruña, A";2;7;A;757;553;14;8;217;162;66;53;18;12;3;0;0;0;0;0;0
15;"A Coruña";29;Coristanco;1;1;B;440;319;1;9;227;38;39;5;0;0;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";1;4;A;665;469;8;4;256;113;29;37;11;7;1;0;0;1;0;2;0
15;"A Coruña";30;"Coruña, A";3;3;A;671;501;10;3;319;112;20;13;17;4;1;0;0;2;0;0;0
15;"A Coruña";30;"Coruña, A";3;5;B;557;426;10;5;271;59;15;32;22;5;2;3;0;1;1;0;0
15;"A Coruña";29;Coristanco;2;3;B;786;610;6;3;388;127;76;9;0;0;1;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";1;2;U;723;538;10;10;302;129;33;36;8;6;1;0;0;1;0;0;2
15;"A Coruña";30;"Coruña, A";1;12;U;997;751;7;11;505;106;46;38;16;15;3;2;0;1;0;0;1
15;"A Coruña";30;"Coruña, A";2;3;B;613;464;9;6;256;111;41;24;5;9;2;1;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";1;5;A;596;430;11;2;279;73;21;21;11;9;1;0;0;0;0;0;2
15;"A Coruña";12;Boqueixón;1;2;B;363;280;1;2;167;69;29;11;0;1;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;16;U;928;586;11;17;227;210;63;34;9;8;4;0;0;0;0;0;3
