cod_provincia;provincia;cod_municipio;municipio;distrito;seccion;mesa;censo;"votos totais";branco;nulos;PP;PODEMOS-En;PSdeG-PSOE;C's;N?S;PACMA;UPYD;"RECORTES CE";PCPE;PT;VOX;"X LA IZQUIE";SAIn
15;"A Coruña";93;Zas;3;1;A;555;412;5;7;157;112;59;36;32;2;1;1;0;0;0;0;0
15;"A Coruña";902;Oza-Cesuras;1;2;A;555;418;4;6;158;73;118;42;9;3;2;0;2;0;1;0;0
27;Lugo;3;"Antas de Ulla";1;3;B;224;158;2;3;92;18;32;6;4;1;0;1;0;0;0;0;0
27;Lugo;11;Castroverde;1;1;B;243;159;0;5;61;30;41;6;17;0;0;0;0;0;0;0;0
27;Lugo;11;Castroverde;1;2;A;501;329;3;4;127;63;93;16;21;1;0;1;0;0;0;0;0
27;Lugo;13;Cervo;1;1;A;650;530;8;5;180;177;114;20;18;6;4;1;0;0;0;0;0
27;Lugo;13;Cervo;1;2;A;339;283;1;10;105;77;62;16;9;3;0;1;1;0;0;0;0
27;Lugo;13;Cervo;2;1;C;238;185;3;5;92;35;42;4;2;2;0;1;0;1;0;0;0
27;Lugo;14;"Corgo, O";1;4;U;779;553;10;11;247;79;138;46;18;2;2;0;0;0;0;0;0
27;Lugo;15;Cospeito;1;3;B;477;338;2;8;170;65;68;11;12;0;1;0;1;0;0;0;0
27;Lugo;16;Chantada;1;4;C;275;180;2;0;94;28;32;15;4;1;3;1;0;0;0;0;0
27;Lugo;16;Chantada;4;1;A;219;156;1;4;70;31;31;12;6;0;0;1;0;0;0;0;0
27;Lugo;18;"Fonsagrada, A";1;1;B;320;192;2;4;65;32;75;5;5;1;0;0;1;2;0;0;0
27;Lugo;18;"Fonsagrada, A";2;1;C;284;179;0;1;78;18;71;3;6;1;0;0;1;0;0;0;0
27;Lugo;18;"Fonsagrada, A";3;1;C;325;182;1;1;75;17;73;7;3;0;2;0;2;1;0;0;0
27;Lugo;19;Foz;1;1;B;766;585;10;6;183;151;116;59;47;6;4;2;1;1;0;0;0
27;Lugo;19;Foz;1;4;A;522;388;5;9;162;73;103;15;19;1;2;0;0;0;0;0;0
27;Lugo;21;Xermade;1;3;A;452;289;4;16;106;41;90;11;20;0;1;0;0;0;0;0;0
27;Lugo;22;Guitiriz;4;2;A;418;280;5;8;124;28;97;10;7;0;0;0;1;0;0;0;0
27;Lugo;22;Guitiriz;4;2;B;275;163;2;5;62;27;52;12;6;1;0;0;0;0;0;0;0
27;Lugo;23;Guntín;1;3;C;308;233;2;11;112;20;72;15;1;0;0;0;0;0;0;0;0
27;Lugo;24;"Incio, O";1;1;B;430;340;3;4;167;24;124;10;9;0;0;0;0;0;0;0;0
27;Lugo;26;Láncara;1;3;B;271;185;2;19;90;11;53;8;1;1;0;0;0;0;0;0;0
27;Lugo;28;Lugo;1;1;A;574;446;3;2;208;89;61;65;11;4;4;1;0;0;0;0;0
27;Lugo;28;Lugo;2;7;B;912;667;13;9;192;210;127;72;19;8;8;2;5;3;0;0;0
27;Lugo;28;Lugo;2;8;U;662;503;6;3;189;124;109;47;11;7;5;2;1;0;0;0;0
27;Lugo;28;Lugo;2;11;U;812;578;6;5;253;130;118;38;14;6;3;1;5;0;0;0;0
27;Lugo;28;Lugo;2;17;A;776;579;7;7;164;177;125;65;17;6;4;3;0;4;0;0;0
27;Lugo;28;Lugo;2;19;A;640;528;11;4;130;162;96;82;27;5;7;1;1;2;0;0;0
27;Lugo;28;Lugo;3;1;U;836;550;5;11;205;97;166;37;13;8;3;4;1;1;0;0;0
27;Lugo;28;Lugo;3;3;A;579;451;6;5;138;143;94;45;8;9;5;0;0;1;0;0;0
27;Lugo;28;Lugo;3;3;B;639;492;5;6;170;123;93;61;21;5;5;2;0;2;0;0;0
27;Lugo;28;Lugo;4;6;A;705;529;8;12;151;149;90;82;21;11;3;2;0;1;0;0;0
27;Lugo;28;Lugo;4;12;U;806;591;10;19;167;145;152;62;16;7;7;2;2;3;0;0;0
27;Lugo;28;Lugo;4;13;A;585;411;8;8;113;102;120;33;16;9;3;0;0;1;0;0;0
27;Lugo;28;Lugo;5;3;B;886;586;3;15;169;140;151;72;15;8;8;2;3;2;0;0;0
27;Lugo;28;Lugo;7;2;A;410;280;2;2;122;43;65;28;12;7;1;0;0;0;0;0;0
27;Lugo;28;Lugo;7;2;B;512;336;4;6;150;62;86;25;0;0;0;3;1;0;0;0;0
27;Lugo;28;Lugo;9;2;B;685;497;12;22;207;68;108;46;24;3;4;0;0;3;0;0;0
27;Lugo;30;Mondoñedo;1;1;B;492;346;5;3;157;58;86;19;15;3;0;0;0;0;0;0;0
27;Lugo;30;Mondoñedo;1;3;U;807;551;9;8;235;98;143;14;35;2;2;0;4;1;0;0;0
27;Lugo;31;"Monforte de Lemos";1;6;A;708;511;5;14;203;110;97;54;17;8;0;2;3;0;0;0;0
27;Lugo;31;"Monforte de Lemos";1;7;A;602;425;6;8;180;78;104;31;13;3;2;0;0;0;0;0;0
27;Lugo;31;"Monforte de Lemos";2;3;B;537;398;1;3;153;112;80;30;9;6;2;1;1;2;0;0;0
27;Lugo;31;"Monforte de Lemos";3;2;B;218;133;0;5;67;13;32;13;3;0;0;0;0;0;0;0;0
27;Lugo;31;"Monforte de Lemos";3;2;C;236;154;1;3;74;24;43;7;1;0;1;0;0;0;0;0;0
27;Lugo;32;Monterroso;1;1;B;751;560;10;12;221;109;115;64;12;7;6;2;1;1;0;0;0
27;Lugo;34;"Navia de Suarna";1;1;B;433;249;2;3;121;28;85;5;4;0;1;0;1;0;0;0;0
27;Lugo;37;"Nogais, As";1;1;U;512;373;7;6;185;42;109;18;3;3;0;0;0;0;0;0;0
27;Lugo;39;"Outeiro de Rei";1;2;U;620;461;11;14;235;54;74;26;44;1;0;1;1;0;0;0;0
27;Lugo;40;"Palas de Rei";1;2;B;342;237;0;9;128;34;46;10;6;0;3;1;1;0;0;0;0
27;Lugo;43;"Páramo, O";2;1;A;323;228;8;11;100;23;50;18;17;0;1;0;0;0;0;0;0
27;Lugo;44;"Pastoriza, A";1;2;A;511;323;7;15;153;33;101;8;3;1;0;2;0;0;0;0;0
27;Lugo;44;"Pastoriza, A";1;3;A;417;280;2;2;151;21;72;10;20;1;0;0;1;0;0;0;0
27;Lugo;44;"Pastoriza, A";1;3;B;400;256;5;8;126;37;44;9;20;5;1;0;0;1;0;0;0
27;Lugo;47;"Pobra do Brollón, A";1;1;B;257;167;1;0;60;37;41;7;20;1;0;0;0;0;0;0;0
27;Lugo;48;"Pontenova, A";1;1;A;542;431;4;8;177;53;149;21;14;2;1;1;2;1;0;0;0
27;Lugo;48;"Pontenova, A";1;1;C;271;208;3;3;98;23;67;10;3;1;1;0;1;0;0;0;0
27;Lugo;48;"Pontenova, A";1;2;B;238;180;1;3;78;8;76;6;7;2;0;0;0;0;0;0;0
27;Lugo;50;Quiroga;1;2;D;211;168;0;2;95;17;45;5;4;1;0;0;0;0;0;0;0
27;Lugo;51;Ribadeo;1;1;A;803;586;7;9;205;151;116;44;41;4;6;2;2;0;0;0;0
27;Lugo;51;Ribadeo;1;4;A;325;242;3;4;89;48;60;12;17;3;3;0;3;0;0;0;0
27;Lugo;51;Ribadeo;1;5;B;443;346;5;5;168;47;68;31;15;5;1;0;2;0;0;0;0
27;Lugo;51;Ribadeo;1;6;A;622;444;12;6;187;85;73;23;42;4;5;1;1;5;0;0;0
27;Lugo;54;Riotorto;1;1;A;503;413;3;9;171;70;103;14;38;1;3;1;0;1;0;0;0
27;Lugo;55;Samos;1;1;D;295;188;1;7;74;20;66;16;2;0;0;1;0;1;0;0;0
27;Lugo;57;Sarria;1;1;A;605;455;7;13;187;84;93;48;12;6;4;2;0;0;0;0;0
27;Lugo;57;Sarria;1;2;B;950;681;2;14;290;137;163;42;21;4;5;0;0;3;0;0;0
27;Lugo;57;Sarria;1;5;U;744;469;2;11;187;99;113;36;15;3;3;1;0;0;0;0;0
27;Lugo;57;Sarria;2;1;B;216;145;1;2;74;18;34;3;14;0;0;0;0;0;0;0;0
27;Lugo;57;Sarria;4;1;A;412;272;2;3;119;55;60;19;13;0;0;0;1;1;0;0;0
27;Lugo;57;Sarria;4;1;B;305;219;5;14;74;36;79;4;6;1;0;0;0;0;0;0;0
27;Lugo;58;"Saviñao, O";1;3;B;218;167;0;1;97;14;32;6;16;1;0;0;0;0;0;0;0
27;Lugo;58;"Saviñao, O";1;3;D;306;234;0;3;167;14;34;11;4;1;0;0;0;0;0;0;0
27;Lugo;59;Sober;1;1;B;259;193;3;1;101;28;45;10;4;1;0;0;0;0;0;0;0
27;Lugo;59;Sober;1;3;A;336;255;3;9;148;26;55;9;0;3;1;1;0;0;0;0;0
27;Lugo;60;Taboada;1;2;U;782;489;3;7;272;56;105;21;22;0;2;0;0;1;0;0;0
27;Lugo;60;Taboada;1;3;B;279;200;2;5;103;26;37;10;16;0;1;0;0;1;0;0;0
27;Lugo;61;Trabada;1;1;A;600;486;4;8;232;48;149;22;19;1;2;0;0;1;0;0;0
27;Lugo;64;"Vicedo, O";1;2;A;434;330;5;11;182;33;62;19;14;4;0;0;0;1;0;0;0
27;Lugo;65;Vilalba;1;1;B;691;503;7;25;195;101;103;42;17;6;4;1;2;0;0;0;0
27;Lugo;65;Vilalba;1;2;A;506;353;10;7;157;68;64;23;21;3;2;0;0;0;0;0;0
27;Lugo;65;Vilalba;1;2;B;477;342;5;9;136;75;68;28;12;4;2;1;3;0;0;0;0
27;Lugo;65;Vilalba;1;5;U;515;333;3;5;194;29;82;11;6;2;1;1;0;1;0;0;0
27;Lugo;65;Vilalba;3;2;C;242;166;8;9;95;15;28;7;3;0;1;0;0;1;0;0;0
27;Lugo;65;Vilalba;4;2;A;315;240;5;5;171;11;35;9;4;0;0;0;0;1;0;0;0
27;Lugo;66;Viveiro;1;1;A;656;497;7;6;163;125;119;48;16;9;2;2;2;2;0;0;0
27;Lugo;66;Viveiro;1;4;A;735;523;6;3;210;101;130;38;25;5;2;3;2;0;0;0;0
27;Lugo;66;Viveiro;1;4;B;786;612;4;10;165;168;185;49;17;7;3;1;4;2;0;0;0
27;Lugo;66;Viveiro;3;1;B;581;451;4;16;198;61;118;34;15;0;1;3;0;2;0;0;0
27;Lugo;901;Baralla;1;2;B;395;277;6;6;162;27;58;12;3;2;1;0;0;0;0;0;0
27;Lugo;902;Burela;1;4;A;771;538;9;16;175;139;106;46;31;13;1;1;2;3;0;0;0
27;Lugo;902;Burela;1;5;U;643;463;3;7;180;114;93;37;20;7;4;0;1;1;0;0;0
32;Ourense;1;Allariz;1;2;B;334;205;3;0;75;34;23;9;61;0;0;0;0;0;0;1;0
32;Ourense;1;Allariz;2;1;B;213;150;2;0;50;9;18;2;69;1;0;0;0;0;0;0;0
32;Ourense;2;Amoeiro;1;2;B;243;181;1;3;60;29;70;13;4;0;0;0;0;2;0;0;0
32;Ourense;3;"Arnoia, A";1;1;A;253;193;0;3;111;17;57;4;0;1;0;0;0;0;0;1;0
32;Ourense;3;"Arnoia, A";1;1;B;633;468;6;5;258;76;90;17;8;5;0;1;0;0;0;2;0
32;Ourense;4;Avión;1;1;U;912;494;6;3;414;18;29;14;7;1;0;0;0;1;0;1;0
32;Ourense;7;"Baños de Molgas";1;2;U;554;396;1;2;192;33;68;22;77;0;0;1;0;0;0;1;0
32;Ourense;8;Barbadás;1;1;A;846;599;4;10;187;132;158;73;19;7;3;3;0;1;0;4;0
32;Ourense;8;Barbadás;1;3;A;576;385;5;4;115;106;87;44;20;2;1;2;0;0;0;1;0
32;Ourense;8;Barbadás;1;3;B;567;414;3;6;132;104;88;55;20;2;2;0;0;0;0;3;0
32;Ourense;8;Barbadás;1;4;C;597;414;1;11;121;110;86;57;14;4;2;3;0;3;0;4;0
32;Ourense;8;Barbadás;1;5;A;702;528;0;4;182;114;119;72;22;5;2;7;0;0;0;2;0
32;Ourense;8;Barbadás;1;5;B;691;509;7;4;155;102;119;87;25;5;4;1;0;1;0;2;0
32;Ourense;8;Barbadás;2;1;A;429;321;1;5;147;66;57;32;9;2;1;1;0;0;0;1;0
32;Ourense;9;"Barco de Valdeorras, O";1;4;A;285;205;2;2;79;33;70;12;2;0;3;1;0;1;0;1;0
32;Ourense;9;"Barco de Valdeorras, O";1;5;A;836;579;6;5;236;104;160;52;5;2;6;0;0;1;0;3;0
32;Ourense;9;"Barco de Valdeorras, O";1;5;B;733;500;10;4;190;112;127;39;9;3;3;1;0;0;0;4;0
32;Ourense;9;"Barco de Valdeorras, O";1;6;B;560;364;0;3;136;64;113;34;7;4;1;1;0;1;0;2;0
32;Ourense;9;"Barco de Valdeorras, O";1;8;U;655;450;5;5;163;94;136;29;11;1;4;1;0;0;0;2;0
32;Ourense;9;"Barco de Valdeorras, O";1;9;B;663;451;4;10;213;68;104;44;4;3;1;1;0;1;0;0;0
32;Ourense;10;Beade;1;1;U;394;299;0;1;170;41;67;15;3;1;1;0;0;0;0;0;0
32;Ourense;12;"Blancos, Os";1;1;A;335;224;2;2;120;27;54;14;3;1;1;0;0;0;0;0;0
32;Ourense;13;Boborás;1;1;A;478;335;1;1;185;37;67;31;6;1;3;0;0;3;0;0;0
32;Ourense;13;Boborás;2;1;B;464;266;2;7;161;16;59;12;3;5;1;0;0;1;0;0;0
32;Ourense;16;"Calvos de Randín";1;1;B;210;150;1;1;58;4;80;7;0;0;1;0;0;0;0;1;0
32;Ourense;16;"Calvos de Randín";1;1;C;293;192;1;0;64;15;108;6;0;0;0;0;0;0;0;0;0
32;Ourense;18;"Carballeda de Avia";1;1;B;264;199;0;5;72;12;90;8;10;1;1;0;0;1;0;0;0
32;Ourense;19;"Carballiño, O";1;1;A;638;438;1;5;237;68;76;31;15;7;0;0;0;0;0;1;0
32;Ourense;19;"Carballiño, O";1;2;B;747;522;7;2;263;85;100;48;9;4;2;1;0;2;0;1;0
32;Ourense;19;"Carballiño, O";1;3;B;418;300;4;3;138;44;84;18;6;3;0;1;0;1;0;1;0
32;Ourense;19;"Carballiño, O";1;4;B;561;386;8;10;132;50;134;25;13;8;3;1;0;0;0;3;0
15;"A Coruña";75;Sada;1;6;B;568;400;3;13;105;129;86;42;15;4;1;1;2;0;0;0;0
15;"A Coruña";78;"Santiago de Compostela";5;18;B;547;420;5;3;177;103;60;52;14;2;4;0;0;0;1;0;0
15;"A Coruña";82;Teo;3;2;A;823;624;7;14;245;150;70;96;30;8;2;2;0;0;1;0;0
15;"A Coruña";85;Touro;3;1;B;265;183;2;2;76;32;54;7;10;0;0;0;0;0;0;0;0
15;"A Coruña";89;Vedra;1;1;A;831;621;9;9;272;126;124;62;7;6;1;2;2;1;0;0;0
15;"A Coruña";89;Vedra;2;1;C;304;238;1;5;106;50;46;20;7;0;2;1;0;0;0;0;0
15;"A Coruña";91;Vilarmaior;1;1;D;346;240;4;3;99;61;48;12;11;0;1;0;0;0;0;0;1
15;"A Coruña";92;Vimianzo;1;3;B;659;446;2;9;238;32;109;13;36;2;2;1;1;0;0;0;2
15;"A Coruña";92;Vimianzo;2;1;A;368;262;6;3;101;47;60;11;32;0;1;0;0;0;1;0;0
15;"A Coruña";902;Oza-Cesuras;3;1;B;217;164;4;2;55;39;48;11;5;0;0;1;0;0;0;0;0
27;Lugo;1;Abadín;1;2;U;634;330;3;6;200;34;65;9;9;1;2;0;0;1;0;0;0
27;Lugo;2;Alfoz;1;2;A;465;337;2;9;168;48;76;20;6;4;0;1;1;2;0;0;0
27;Lugo;7;Begonte;1;3;A;370;269;3;5;145;30;72;12;3;0;0;0;0;0;0;0;0
27;Lugo;9;Carballedo;1;1;B;286;212;1;4;133;14;41;16;1;1;1;0;0;0;0;0;0
27;Lugo;9;Carballedo;1;2;B;245;177;0;7;138;8;13;7;3;0;0;0;0;1;0;0;0
27;Lugo;11;Castroverde;1;1;A;609;408;6;15;181;50;126;15;9;5;0;2;0;0;0;0;0
27;Lugo;12;Cervantes;1;1;C;231;121;0;3;72;8;30;4;4;0;0;0;0;0;0;0;0
27;Lugo;13;Cervo;1;1;B;772;635;1;10;182;242;132;34;29;4;0;2;1;0;0;0;0
27;Lugo;13;Cervo;1;2;B;224;178;1;4;81;41;35;8;6;1;0;0;1;1;0;0;0
27;Lugo;16;Chantada;1;4;B;221;169;0;4;89;27;28;16;1;4;0;0;0;0;0;0;0
27;Lugo;18;"Fonsagrada, A";1;2;C;256;145;1;2;56;15;59;7;4;1;0;0;0;0;0;0;0
27;Lugo;18;"Fonsagrada, A";2;1;A;226;147;2;4;62;15;57;3;3;0;1;0;0;0;0;0;0
27;Lugo;18;"Fonsagrada, A";3;1;A;219;118;1;0;65;8;35;5;2;0;0;1;1;0;0;0;0
27;Lugo;19;Foz;1;2;B;580;414;4;9;142;103;93;46;16;2;0;1;1;0;0;0;0
27;Lugo;19;Foz;1;2;C;440;329;7;7;126;59;77;28;23;3;0;1;0;0;0;0;0
27;Lugo;21;Xermade;1;2;A;309;186;5;1;72;20;67;14;7;0;0;1;0;0;0;0;0
27;Lugo;23;Guntín;1;2;U;588;443;4;5;272;31;100;24;5;0;1;0;1;0;0;0;0
27;Lugo;24;"Incio, O";1;1;A;554;434;3;9;193;59;135;5;29;2;0;1;0;0;0;0;0
27;Lugo;28;Lugo;2;14;B;664;503;6;5;164;134;104;54;24;9;4;1;0;0;0;0;0
27;Lugo;28;Lugo;3;2;A;724;551;4;8;192;143;98;76;23;2;5;0;2;1;0;0;0
27;Lugo;28;Lugo;3;8;U;906;632;9;8;251;129;161;50;13;3;3;3;3;2;0;0;0
27;Lugo;28;Lugo;3;9;A;521;363;4;5;124;92;70;48;11;4;4;2;0;1;0;0;0
27;Lugo;28;Lugo;4;9;B;496;337;2;8;114;87;72;38;5;9;1;0;2;0;0;0;0
27;Lugo;28;Lugo;5;6;U;720;530;5;5;161;145;134;51;22;4;1;1;1;0;0;0;0
27;Lugo;28;Lugo;7;1;B;228;161;2;1;74;14;52;14;1;2;1;0;0;0;0;0;0
27;Lugo;28;Lugo;7;1;C;452;323;5;5;152;27;95;24;12;0;2;0;0;1;0;0;0
27;Lugo;28;Lugo;9;2;A;410;282;0;10;138;36;63;23;9;0;3;0;0;0;0;0;0
27;Lugo;31;"Monforte de Lemos";2;2;A;602;442;4;11;147;116;98;45;14;5;3;0;0;0;0;0;0
27;Lugo;31;"Monforte de Lemos";2;4;A;444;295;1;5;93;67;107;15;3;3;0;1;0;2;0;0;0
27;Lugo;33;Muras;1;1;A;399;293;3;4;113;30;95;12;36;0;0;0;0;0;0;0;0
15;"A Coruña";78;"Santiago de Compostela";2;1;U;662;495;8;1;162;186;54;51;22;2;4;0;2;2;1;0;1
15;"A Coruña";78;"Santiago de Compostela";2;6;C;483;380;2;6;150;78;85;43;12;4;0;1;0;0;0;0;0
15;"A Coruña";78;"Santiago de Compostela";4;9;U;961;677;6;18;284;168;98;62;31;6;2;0;0;1;1;0;0
15;"A Coruña";78;"Santiago de Compostela";4;19;B;500;399;2;8;102;138;65;44;34;1;2;1;1;1;1;0;0
15;"A Coruña";83;Toques;1;1;C;418;289;1;7;175;18;43;4;38;0;2;0;0;1;0;0;0
15;"A Coruña";89;Vedra;1;2;A;548;400;0;4;159;76;89;38;32;0;0;0;0;2;0;0;0
15;"A Coruña";92;Vimianzo;3;1;B;462;308;2;0;149;19;104;14;18;1;0;0;1;0;0;0;0
15;"A Coruña";901;Cariño;1;1;B;622;427;3;4;133;94;135;31;20;3;2;1;0;2;0;0;0
15;"A Coruña";901;Cariño;1;2;A;610;423;3;6;154;112;103;18;16;7;1;2;0;0;1;0;0
27;Lugo;12;Cervantes;1;1;B;203;125;1;0;59;5;59;1;0;0;0;0;0;0;0;0;0
27;Lugo;15;Cospeito;1;2;A;512;376;2;14;218;34;80;18;9;0;1;0;0;0;0;0;0
27;Lugo;15;Cospeito;1;3;C;468;327;7;9;170;49;73;15;2;0;2;0;0;0;0;0;0
27;Lugo;16;Chantada;1;3;A;548;375;8;7;150;94;78;30;5;1;1;0;1;0;0;0;0
27;Lugo;16;Chantada;1;3;B;621;423;9;6;178;91;94;31;8;2;3;2;0;0;0;0;0
27;Lugo;16;Chantada;2;1;B;300;224;5;2;87;32;79;9;7;1;0;0;2;0;0;0;0
27;Lugo;20;Friol;1;3;B;299;222;4;4;110;26;61;12;2;1;0;1;1;0;0;0;0
27;Lugo;21;Xermade;1;3;B;221;149;2;2;71;32;22;7;11;1;1;0;0;0;0;0;0
27;Lugo;22;Guitiriz;1;2;U;609;384;6;4;126;93;122;21;8;1;1;0;1;1;0;0;0
27;Lugo;24;"Incio, O";1;2;U;640;476;2;11;231;67;147;8;8;2;0;0;0;0;0;0;0
27;Lugo;27;Lourenzá;1;2;C;376;286;2;3;110;45;103;8;13;1;1;0;0;0;0;0;0
27;Lugo;28;Lugo;4;8;B;542;393;2;4;131;98;83;48;16;1;2;3;1;4;0;0;0
27;Lugo;28;Lugo;5;2;B;582;453;13;3;177;99;104;36;6;6;5;1;1;3;0;0;0
27;Lugo;28;Lugo;5;10;U;584;429;3;8;177;87;95;44;11;5;0;0;0;0;0;0;0
27;Lugo;28;Lugo;5;11;B;496;330;1;2;140;62;80;34;4;3;3;0;1;0;0;0;0
27;Lugo;28;Lugo;5;18;B;824;618;12;6;168;180;164;62;10;5;3;2;6;1;0;0;0
27;Lugo;28;Lugo;6;1;A;302;212;3;5;82;32;46;18;21;2;2;0;0;1;0;0;0
27;Lugo;31;"Monforte de Lemos";1;2;A;628;458;1;6;149;106;133;42;14;4;1;0;2;2;0;0;0
27;Lugo;31;"Monforte de Lemos";2;1;U;896;531;4;2;225;98;144;39;12;4;3;0;0;1;0;0;0
27;Lugo;32;Monterroso;1;1;A;748;535;4;10;216;116;108;66;9;3;1;0;1;2;0;0;0
27;Lugo;34;"Navia de Suarna";1;1;A;721;471;4;7;197;61;167;12;17;1;3;0;2;0;0;0;0
27;Lugo;39;"Outeiro de Rei";1;3;U;703;542;14;12;267;68;102;43;30;2;4;1;0;1;0;0;0
27;Lugo;41;Pantón;1;1;A;695;522;4;1;257;67;132;31;19;8;2;0;1;0;0;0;0
27;Lugo;41;Pantón;1;1;C;389;268;3;5;99;55;61;10;32;0;1;0;2;0;0;0;0
27;Lugo;41;Pantón;1;2;A;240;160;3;3;104;10;22;4;13;0;0;0;0;1;0;0;0
27;Lugo;42;Paradela;1;2;B;440;311;5;5;188;14;83;9;5;0;2;0;0;1;0;0;0
27;Lugo;44;"Pastoriza, A";1;1;A;478;356;4;13;159;44;79;9;39;2;3;1;1;2;0;0;0
27;Lugo;47;"Pobra do Brollón, A";1;1;A;471;340;5;5;116;57;76;23;56;2;0;0;0;0;0;0;0
27;Lugo;47;"Pobra do Brollón, A";1;2;C;297;199;2;1;74;20;48;4;48;0;1;0;1;0;0;0;0
27;Lugo;49;Portomarín;1;1;A;708;495;3;1;295;42;95;41;13;1;2;1;0;1;0;0;0
27;Lugo;50;Quiroga;1;1;A;643;489;6;14;263;78;80;29;14;2;1;1;0;1;0;0;0
27;Lugo;51;Ribadeo;1;2;A;573;406;5;11;163;79;79;42;22;2;1;1;2;1;0;0;0
27;Lugo;51;Ribadeo;1;3;C;611;447;3;8;148;109;81;54;31;6;4;1;2;0;0;0;0
27;Lugo;51;Ribadeo;1;4;B;653;488;5;9;198;109;87;37;22;13;3;1;3;1;0;0;0
27;Lugo;57;Sarria;1;1;C;537;404;8;16;160;63;94;40;14;3;2;0;2;2;0;0;0
27;Lugo;57;Sarria;1;2;A;651;436;3;13;172;94;101;34;13;1;0;5;0;0;0;0;0
27;Lugo;57;Sarria;1;3;B;462;350;3;13;147;68;72;36;8;1;2;0;0;0;0;0;0
27;Lugo;57;Sarria;1;3;C;727;491;11;11;185;102;110;43;18;8;1;0;1;1;0;0;0
27;Lugo;57;Sarria;3;1;C;335;232;4;2;101;22;72;15;14;0;2;0;0;0;0;0;0
27;Lugo;58;"Saviñao, O";1;1;A;638;492;9;8;272;51;99;36;15;0;1;1;0;0;0;0;0
27;Lugo;58;"Saviñao, O";1;2;C;388;294;8;7;165;26;70;10;4;2;1;0;0;1;0;0;0
27;Lugo;62;Triacastela;1;1;U;619;468;6;3;247;41;141;18;5;0;1;0;0;6;0;0;0
27;Lugo;65;Vilalba;1;6;A;728;524;5;16;212;124;106;42;11;4;1;0;2;2;0;0;0
27;Lugo;65;Vilalba;1;7;B;535;340;4;6;139;72;82;16;13;4;3;2;1;0;0;0;0
27;Lugo;65;Vilalba;2;1;A;469;341;3;7;194;28;97;10;2;1;0;1;0;0;0;0;0
27;Lugo;65;Vilalba;2;2;B;331;232;2;9;127;38;38;12;1;4;0;0;0;2;0;0;0
27;Lugo;66;Viveiro;1;1;B;662;474;5;9;170;116;110;45;15;6;1;0;1;0;0;0;0
27;Lugo;66;Viveiro;1;5;B;853;579;8;5;176;145;161;48;26;3;3;3;2;0;0;0;0
27;Lugo;66;Viveiro;4;2;U;541;386;0;7;162;69;112;17;14;3;2;1;1;1;0;0;0
27;Lugo;901;Baralla;1;1;C;252;165;3;1;111;12;33;5;1;0;0;0;0;0;0;0;0
27;Lugo;902;Burela;1;1;A;663;448;5;8;145;116;88;45;26;12;2;2;1;1;0;0;0
27;Lugo;902;Burela;1;3;B;695;484;1;6;231;90;105;31;13;5;2;0;1;1;0;0;0
27;Lugo;902;Burela;1;6;B;770;523;7;12;167;142;106;55;21;9;3;2;1;2;0;0;0
32;Ourense;1;Allariz;1;3;B;796;582;7;7;129;174;88;56;108;4;5;2;0;1;0;3;0
32;Ourense;1;Allariz;2;1;C;234;156;0;3;78;10;20;7;38;2;0;0;0;0;0;0;0
32;Ourense;2;Amoeiro;1;2;C;257;191;1;1;75;22;67;18;2;0;0;2;0;1;0;2;0
32;Ourense;7;"Baños de Molgas";1;1;A;531;387;4;4;147;49;108;14;61;0;1;0;0;0;0;1;0
32;Ourense;9;"Barco de Valdeorras, O";2;1;A;533;350;1;6;125;50;118;40;3;3;2;0;0;1;0;2;0
32;Ourense;12;"Blancos, Os";1;1;B;226;160;0;0;81;21;42;11;2;1;2;0;0;0;0;1;0
32;Ourense;13;Boborás;2;1;A;204;125;1;0;96;18;4;4;2;0;0;0;0;0;0;0;0
32;Ourense;15;"Bolo, O";1;1;C;309;208;3;4;130;16;44;6;3;0;1;0;0;0;0;1;0
32;Ourense;18;"Carballeda de Avia";1;1;C;413;319;1;1;131;39;126;17;4;0;0;0;0;0;0;0;0
32;Ourense;19;"Carballiño, O";3;1;A;531;376;1;3;185;53;96;27;8;2;0;0;0;0;0;2;0
32;Ourense;22;"Castrelo de Miño";1;1;B;352;258;0;2;92;27;89;13;31;3;1;0;0;0;0;0;0
32;Ourense;24;Celanova;1;2;A;747;536;8;11;246;74;112;46;32;1;5;1;0;0;0;2;0
15;"A Coruña";77;"Santa Comba";1;4;A;220;159;2;0;90;16;31;15;2;0;0;3;0;0;0;0;0
15;"A Coruña";77;"Santa Comba";2;1;B;313;232;2;2;128;18;58;17;6;0;0;0;0;0;1;0;0
15;"A Coruña";85;Touro;2;1;C;367;258;3;9;133;35;41;21;13;2;1;0;0;0;0;0;0
15;"A Coruña";89;Vedra;2;2;A;428;325;2;5;137;80;56;25;19;1;0;0;0;0;0;0;0
15;"A Coruña";91;Vilarmaior;1;1;C;310;240;3;12;105;47;55;13;3;0;2;0;0;0;0;0;0
15;"A Coruña";902;Oza-Cesuras;1;1;U;814;617;3;10;291;123;104;55;19;4;2;1;2;0;1;0;2
27;Lugo;6;Becerreá;1;1;A;613;428;4;3;217;61;104;28;3;7;1;0;0;0;0;0;0
27;Lugo;15;Cospeito;1;3;A;414;326;4;6;166;39;85;16;10;0;0;0;0;0;0;0;0
27;Lugo;20;Friol;1;4;D;242;211;3;3;131;13;51;8;1;1;0;1;0;0;0;0;0
