cod_provincia;provincia;cod_municipio;municipio;distrito;seccion;mesa;censo;"votos totais";branco;nulos;PSdeG-PSOE;PP;PODEMOS-EU-;Cs;BNG;VOX;"EN MAREA";PACMA;"RECORTES CE";CxG;PCOE;PCTG;EB;VOU;PUM+J;"C 21"
32;Ourense;28;Cualedro;1;1;B;402;317;2;0;57;195;9;24;6;15;8;1;0;0;0;0;0;0;0;0
32;Ourense;28;Cualedro;1;1;C;261;204;0;1;38;128;10;11;2;13;1;0;0;0;0;0;0;0;0;0
32;Ourense;28;Cualedro;1;1;D;480;357;8;3;52;201;17;44;9;16;4;2;0;1;0;0;0;0;0;0
32;Ourense;31;Esgos;1;1;A;490;360;5;4;83;179;24;29;8;24;2;2;0;0;0;0;0;0;0;0
32;Ourense;32;"Xinzo de Limia";1;2;A;735;568;3;15;135;174;60;80;31;42;19;3;1;1;0;1;0;3;0;0
32;Ourense;32;"Xinzo de Limia";1;3;A;414;320;3;5;84;114;27;43;17;14;6;5;1;1;0;0;0;0;0;0
32;Ourense;32;"Xinzo de Limia";1;7;B;251;179;3;2;45;58;6;26;11;6;22;0;0;0;0;0;0;0;0;0
32;Ourense;32;"Xinzo de Limia";1;9;A;801;587;4;11;158;174;57;101;16;37;23;4;2;0;0;0;0;0;0;0
32;Ourense;33;Gomesende;1;1;A;236;163;2;4;56;76;9;6;5;4;1;0;0;0;0;0;0;0;0;0
32;Ourense;34;"Gudiña, A";1;1;A;620;491;0;6;151;196;29;30;43;28;0;4;0;0;0;2;0;1;1;0
32;Ourense;34;"Gudiña, A";1;1;B;252;205;1;0;64;100;16;3;10;5;5;1;0;0;0;0;0;0;0;0
32;Ourense;35;"Irixo, O";1;1;B;239;169;0;3;42;90;3;15;6;10;0;0;0;0;0;0;0;0;0;0
32;Ourense;36;"Xunqueira de Ambía";2;1;A;431;311;5;9;56;198;15;10;1;12;3;1;0;0;0;1;0;0;0;0
32;Ourense;36;"Xunqueira de Ambía";2;1;B;202;144;2;1;23;99;3;9;1;1;5;0;0;0;0;0;0;0;0;0
32;Ourense;37;"Xunqueira de Espadanedo";1;1;U;681;534;6;11;112;260;33;76;7;19;3;3;1;0;0;0;0;2;1;0
32;Ourense;42;Lobios;1;1;B;361;271;1;3;76;131;16;19;5;17;0;2;1;0;0;0;0;0;0;0
32;Ourense;42;Lobios;1;1;D;218;153;2;1;40;78;11;9;1;9;0;0;0;0;0;0;0;0;2;0
32;Ourense;43;Maceda;1;1;A;766;579;4;6;152;199;66;72;22;37;4;3;0;9;0;2;0;1;2;0
32;Ourense;49;Montederramo;1;1;B;380;246;0;2;81;115;9;26;4;3;4;1;0;1;0;0;0;0;0;0
32;Ourense;50;Monterrei;1;1;D;444;339;5;4;81;161;26;27;12;11;8;3;1;0;0;0;0;0;0;0
32;Ourense;50;Monterrei;2;1;C;255;190;1;6;43;105;10;11;12;0;2;0;0;0;0;0;0;0;0;0
32;Ourense;51;Muíños;1;1;B;478;395;1;1;109;224;16;18;11;8;4;1;1;0;0;1;0;0;0;0
32;Ourense;52;"Nogueira de Ramuín";1;3;C;217;163;2;1;53;76;6;8;9;7;0;1;0;0;0;0;0;0;0;0
32;Ourense;53;Oímbra;1;1;A;453;363;7;7;82;171;36;17;29;9;2;2;0;0;0;0;0;1;0;0
32;Ourense;53;Oímbra;1;1;B;263;215;0;5;41;129;15;10;7;8;0;0;0;0;0;0;0;0;0;0
32;Ourense;53;Oímbra;1;1;D;300;249;3;1;57;113;13;17;24;16;3;2;0;0;0;0;0;0;0;0
32;Ourense;54;Ourense;1;6;A;598;478;8;5;132;145;33;95;10;37;8;3;0;1;0;0;0;0;1;0
32;Ourense;54;Ourense;1;7;A;615;500;4;1;165;156;42;74;14;31;2;4;1;1;0;0;0;2;3;0
32;Ourense;54;Ourense;1;7;B;764;598;9;3;214;160;60;94;7;38;3;8;0;1;0;0;0;0;1;0
32;Ourense;54;Ourense;1;8;U;662;529;14;7;197;137;50;62;14;27;12;7;0;0;0;0;0;2;0;0
32;Ourense;54;Ourense;1;9;B;686;544;7;2;182;123;60;102;16;38;3;7;0;1;0;0;0;2;1;0
32;Ourense;54;Ourense;1;10;B;654;518;8;8;160;168;42;77;16;24;8;5;0;0;0;1;0;1;0;0
32;Ourense;54;Ourense;1;11;B;479;379;3;3;161;80;40;45;22;19;3;0;0;0;0;0;0;1;2;0
32;Ourense;54;Ourense;1;13;B;557;425;6;7;145;97;48;67;16;28;2;5;1;1;0;1;0;0;1;0
32;Ourense;54;Ourense;1;14;A;467;327;5;3;94;105;34;45;7;24;7;2;0;0;0;1;0;0;0;0
32;Ourense;54;Ourense;1;15;U;832;646;2;15;224;169;85;74;24;38;3;2;0;4;0;1;0;5;0;0
32;Ourense;54;Ourense;1;17;U;582;453;5;3;122;178;23;55;15;42;5;4;0;0;0;0;0;1;0;0
32;Ourense;54;Ourense;2;1;B;481;341;0;3;101;95;60;42;13;16;3;3;2;1;0;0;0;2;0;0
32;Ourense;54;Ourense;2;3;B;864;632;4;3;235;153;61;100;19;36;11;6;1;0;0;0;0;2;1;0
32;Ourense;54;Ourense;2;4;A;570;400;2;3;135;101;32;66;13;33;8;5;1;0;0;0;0;0;1;0
32;Ourense;54;Ourense;2;4;B;567;410;2;1;148;95;48;70;16;17;5;7;0;0;0;1;0;0;0;0
32;Ourense;54;Ourense;2;4;C;420;331;3;4;102;90;33;52;11;25;2;4;0;2;0;0;0;3;0;0
32;Ourense;54;Ourense;2;5;A;613;458;3;6;169;99;57;68;13;28;2;10;1;0;0;0;0;1;1;0
32;Ourense;54;Ourense;2;5;B;575;424;5;6;119;132;48;67;9;28;2;5;1;1;0;0;0;1;0;0
32;Ourense;54;Ourense;2;6;B;723;490;1;9;182;116;53;61;17;31;9;7;1;1;0;1;0;1;0;0
32;Ourense;54;Ourense;2;8;U;674;470;1;5;201;104;43;71;17;15;8;3;0;0;0;0;0;1;1;0
32;Ourense;54;Ourense;2;9;C;570;372;3;3;129;112;24;56;15;24;2;3;0;0;0;1;0;0;0;0
32;Ourense;54;Ourense;2;10;A;510;375;2;7;148;96;44;41;10;16;1;6;2;0;0;1;0;0;1;0
32;Ourense;54;Ourense;2;10;B;374;281;2;2;98;76;37;38;12;11;1;3;0;0;0;1;0;0;0;0
32;Ourense;54;Ourense;3;3;A;647;446;6;8;164;108;45;64;12;19;8;9;0;1;0;1;0;0;1;0
32;Ourense;54;Ourense;3;3;B;680;466;1;8;183;115;51;62;16;18;3;6;0;0;0;0;0;1;2;0
32;Ourense;54;Ourense;3;4;A;478;365;4;1;126;86;56;49;11;23;4;4;0;0;0;0;0;1;0;0
32;Ourense;54;Ourense;3;4;B;500;408;4;9;151;85;45;65;22;13;3;6;1;0;0;2;0;1;1;0
32;Ourense;54;Ourense;3;5;U;875;688;6;8;237;170;68;120;23;36;6;7;1;0;0;0;0;6;0;0
32;Ourense;54;Ourense;3;6;U;671;515;3;5;178;120;54;77;18;50;0;7;0;0;0;0;0;0;3;0
32;Ourense;54;Ourense;3;12;A;300;221;0;2;63;72;19;37;3;17;3;4;0;1;0;0;0;0;0;0
32;Ourense;54;Ourense;3;12;B;311;201;2;6;69;66;13;18;9;12;1;3;0;1;0;1;0;0;0;0
32;Ourense;54;Ourense;3;13;U;655;518;8;9;180;142;58;57;13;30;8;11;1;0;0;0;0;0;1;0
32;Ourense;54;Ourense;3;15;A;676;505;4;11;196;134;51;58;12;26;0;9;0;1;0;1;0;1;1;0
32;Ourense;54;Ourense;3;15;B;729;542;6;8;198;123;58;90;18;33;2;3;0;2;0;0;0;1;0;0
32;Ourense;54;Ourense;3;16;A;489;365;3;5;146;68;49;63;13;11;2;3;1;0;0;0;0;1;0;0
32;Ourense;54;Ourense;3;17;U;628;451;5;9;171;98;50;65;8;28;4;7;0;1;0;0;0;3;2;0
32;Ourense;54;Ourense;4;3;B;493;359;4;5;128;94;49;35;24;16;2;1;0;0;0;0;0;0;1;0
32;Ourense;54;Ourense;4;6;B;401;315;1;6;106;88;39;25;15;16;14;4;0;1;0;0;0;0;0;0
32;Ourense;54;Ourense;4;9;B;749;546;3;11;199;122;56;82;24;27;8;8;0;1;0;1;0;4;0;0
32;Ourense;54;Ourense;4;14;B;633;440;4;3;156;99;50;70;20;24;7;4;1;0;0;0;0;2;0;0
32;Ourense;54;Ourense;5;1;A;721;542;12;2;197;115;81;71;24;32;5;1;1;1;0;0;0;0;0;0
32;Ourense;54;Ourense;5;2;B;457;347;3;3;137;73;45;50;10;15;2;7;0;0;0;0;0;2;0;0
32;Ourense;54;Ourense;5;5;B;871;686;6;7;269;136;104;100;19;26;9;5;0;0;0;0;0;4;1;0
32;Ourense;54;Ourense;5;8;A;446;333;2;7;140;79;44;27;9;19;1;3;0;0;0;1;0;1;0;0
32;Ourense;54;Ourense;5;9;A;466;319;2;7;135;65;38;44;4;20;0;4;0;0;0;0;0;0;0;0
32;Ourense;54;Ourense;5;9;B;505;366;3;5;148;73;42;48;9;23;7;7;0;0;0;1;0;0;0;0
32;Ourense;54;Ourense;5;11;B;447;320;3;3;124;75;36;43;12;17;1;2;0;4;0;0;0;0;0;0
32;Ourense;54;Ourense;5;14;B;512;357;6;3;124;91;40;43;6;26;10;7;0;0;0;0;0;1;0;0
32;Ourense;54;Ourense;5;15;B;457;315;0;2;106;97;37;47;6;14;2;3;0;1;0;0;0;0;0;0
32;Ourense;54;Ourense;5;16;B;609;358;4;3;90;141;30;51;8;25;1;0;0;2;0;1;0;1;1;0
32;Ourense;54;Ourense;5;17;A;277;207;3;1;72;57;25;28;8;10;0;0;3;0;0;0;0;0;0;0
32;Ourense;54;Ourense;5;17;B;258;192;1;0;68;50;31;25;8;4;0;3;2;0;0;0;0;0;0;0
32;Ourense;54;Ourense;5;19;A;648;492;10;7;202;84;66;67;15;20;2;11;2;1;0;2;0;1;2;0
32;Ourense;54;Ourense;5;19;B;488;377;2;7;136;72;58;60;8;18;7;3;0;3;0;0;0;2;1;0
32;Ourense;54;Ourense;5;20;B;566;423;5;4;197;67;63;47;7;20;5;5;1;0;0;0;0;1;1;0
32;Ourense;54;Ourense;5;21;A;599;483;8;13;158;104;60;90;16;27;5;2;0;0;0;0;0;0;0;0
32;Ourense;54;Ourense;5;21;B;668;516;7;7;184;112;78;67;24;26;4;6;0;1;0;0;0;0;0;0
32;Ourense;55;"Paderne de Allariz";1;1;A;610;450;2;13;113;206;31;39;13;22;4;4;0;1;0;1;0;1;0;0
32;Ourense;55;"Paderne de Allariz";1;1;B;620;458;3;6;127;198;53;27;20;17;4;2;0;1;0;0;0;0;0;0
32;Ourense;56;Padrenda;1;1;B;239;178;1;1;38;120;5;5;2;4;0;2;0;0;0;0;0;0;0;0
32;Ourense;56;Padrenda;1;2;B;452;348;2;2;118;174;15;32;0;2;1;2;0;0;0;0;0;0;0;0
32;Ourense;58;"Pereiro de Aguiar, O";1;2;A;289;228;4;2;80;88;25;8;7;10;2;2;0;0;0;0;0;0;0;0
32;Ourense;58;"Pereiro de Aguiar, O";2;1;A;562;459;3;6;122;167;41;70;12;30;5;2;0;0;0;0;0;0;1;0
32;Ourense;58;"Pereiro de Aguiar, O";2;1;B;489;383;3;4;127;124;33;37;8;27;9;6;1;1;0;0;0;2;1;0
32;Ourense;58;"Pereiro de Aguiar, O";2;1;C;342;272;1;1;74;73;17;66;4;32;2;2;0;0;0;0;0;0;0;0
32;Ourense;58;"Pereiro de Aguiar, O";2;3;U;645;507;5;9;151;153;58;64;15;30;11;8;1;1;0;0;0;0;1;0
32;Ourense;59;"Peroxa, A";2;1;A;605;401;4;5;108;197;27;27;4;20;4;4;0;0;0;0;0;0;1;0
32;Ourense;60;Petín;1;1;A;428;332;1;7;163;73;35;22;6;13;7;3;2;0;0;0;0;0;0;0
32;Ourense;60;Petín;1;1;B;337;245;1;3;103;75;22;22;8;7;1;2;1;0;0;0;0;0;0;0
32;Ourense;61;Piñor;1;1;B;288;240;4;0;100;85;15;11;8;15;0;1;0;0;0;0;0;1;0;0
32;Ourense;62;Porqueira;1;1;B;414;314;0;3;82;173;15;17;4;15;3;1;0;1;0;0;0;0;0;0
32;Ourense;63;"Pobra de Trives, A";1;1;B;494;363;1;2;157;105;21;32;5;24;13;2;1;0;0;0;0;0;0;0
32;Ourense;63;"Pobra de Trives, A";1;2;A;345;234;0;6;103;79;14;10;3;9;8;2;0;0;0;0;0;0;0;0
32;Ourense;65;Punxín;1;1;A;404;312;2;2;126;115;16;19;7;11;2;6;1;3;0;1;0;1;0;0
32;Ourense;67;"Rairiz de Veiga";1;1;A;452;343;6;5;74;142;28;27;23;20;12;3;1;1;0;1;0;0;0;0
32;Ourense;67;"Rairiz de Veiga";1;1;B;256;173;3;2;42;79;5;24;7;6;3;1;0;0;0;1;0;0;0;0
32;Ourense;67;"Rairiz de Veiga";1;1;C;255;180;0;0;63;73;12;10;7;7;6;1;0;0;0;0;0;1;0;0
32;Ourense;67;"Rairiz de Veiga";1;1;D;230;131;1;2;42;71;1;6;1;4;3;0;0;0;0;0;0;0;0;0
32;Ourense;69;Ribadavia;1;1;U;531;423;4;4;174;112;48;31;28;14;5;0;1;0;0;2;0;0;0;0
32;Ourense;69;Ribadavia;1;3;A;553;436;9;3;153;133;53;36;20;19;5;5;0;0;0;0;0;0;0;0
32;Ourense;69;Ribadavia;1;5;A;491;391;8;6;160;102;40;43;16;10;1;4;0;0;0;1;0;0;0;0
32;Ourense;69;Ribadavia;2;1;B;319;251;3;4;101;81;22;22;9;7;1;0;0;0;0;1;0;0;0;0
32;Ourense;69;Ribadavia;2;1;D;200;136;2;0;51;39;18;11;7;5;1;1;0;0;0;1;0;0;0;0
32;Ourense;70;"San Xoán de Río";1;1;U;512;307;8;3;109;133;19;17;6;4;7;0;1;0;0;0;0;0;0;0
32;Ourense;71;Riós;1;1;A;662;450;4;5;154;210;28;17;14;9;8;1;0;0;0;0;0;0;0;0
32;Ourense;72;"Rúa, A";1;1;A;520;414;1;4;125;135;52;41;22;21;7;4;0;1;0;1;0;0;0;0
32;Ourense;72;"Rúa, A";1;2;U;737;539;2;6;219;164;44;42;27;26;2;3;1;0;0;1;0;2;0;0
32;Ourense;72;"Rúa, A";1;3;U;551;361;5;10;135;111;35;22;18;15;6;2;1;0;0;1;0;0;0;0
32;Ourense;72;"Rúa, A";1;5;B;428;309;4;2;118;88;29;31;14;16;3;2;0;0;0;0;0;2;0;0
32;Ourense;74;"San Amaro";1;1;A;297;203;2;1;65;88;17;15;1;7;0;4;1;1;0;0;0;0;1;0
32;Ourense;74;"San Amaro";1;1;B;302;232;0;0;76;101;15;19;4;11;2;0;0;4;0;0;0;0;0;0
32;Ourense;75;"San Cibrao das Viñas";1;2;A;530;422;3;3;116;157;31;59;18;25;5;0;0;5;0;0;0;0;0;0
32;Ourense;76;"San Cristovo de Cea";1;1;B;230;171;1;0;57;82;8;5;5;11;0;1;1;0;0;0;0;0;0;0
32;Ourense;76;"San Cristovo de Cea";1;1;C;405;292;1;3;68;180;5;14;6;10;4;0;1;0;0;0;0;0;0;0
32;Ourense;76;"San Cristovo de Cea";2;1;B;262;194;2;4;63;90;3;4;16;8;0;3;1;0;0;0;0;0;0;0
32;Ourense;77;Sandiás;1;1;A;366;279;3;2;110;85;25;23;14;11;2;4;0;0;0;0;0;0;0;0
32;Ourense;77;Sandiás;1;1;B;352;253;3;2;75;111;20;18;10;13;1;0;0;0;0;0;0;0;0;0
32;Ourense;77;Sandiás;1;1;C;386;288;4;1;105;116;13;23;8;11;5;1;1;0;0;0;0;0;0;0
32;Ourense;78;Sarreaus;1;1;A;458;328;6;3;79;171;19;21;10;10;6;3;0;0;0;0;0;0;0;0
32;Ourense;78;Sarreaus;1;1;B;350;257;5;4;64;142;10;15;5;9;0;1;0;0;0;0;0;0;2;0
32;Ourense;78;Sarreaus;1;1;C;300;209;4;6;55;110;5;18;4;5;2;0;0;0;0;0;0;0;0;0
32;Ourense;79;Taboadela;1;1;A;364;291;3;3;87;112;28;41;4;10;0;2;1;0;0;0;0;0;0;0
32;Ourense;79;Taboadela;1;1;B;279;234;0;6;87;79;12;18;12;10;5;0;2;2;0;0;0;1;0;0
32;Ourense;80;"Teixeira, A";1;1;U;286;223;1;3;47;136;10;7;5;7;5;1;1;0;0;0;0;0;0;0
32;Ourense;81;Toén;1;1;A;464;365;4;8;108;156;18;31;9;21;2;6;1;0;0;0;0;1;0;0
32;Ourense;82;Trasmiras;1;1;A;548;404;4;2;122;171;18;41;25;14;5;0;1;0;0;1;0;0;0;0
27;Lugo;47;"Pobra do Brollón, A";1;2;C;271;172;2;4;51;66;6;6;24;8;3;2;0;0;0;0;0;0;0;0
27;Lugo;60;Taboada;1;3;C;438;285;1;2;86;129;12;19;20;11;4;1;0;0;0;0;0;0;0;0
32;Ourense;5;Baltar;1;1;A;364;266;1;3;77;123;8;26;5;16;6;0;0;0;0;0;0;0;1;0
32;Ourense;9;"Barco de Valdeorras, O";1;8;U;649;452;1;4;181;112;47;50;19;25;7;4;0;0;0;0;0;1;1;0
32;Ourense;13;Boborás;1;1;A;445;332;1;2;97;158;14;27;13;14;0;4;1;0;0;1;0;0;0;0
32;Ourense;13;Boborás;2;1;U;579;356;2;3;74;215;10;18;5;19;0;7;0;1;0;0;0;1;1;0
32;Ourense;13;Boborás;3;1;U;541;364;0;2;89;182;14;38;12;22;1;3;0;0;0;1;0;0;0;0
32;Ourense;14;"Bola, A";1;1;C;324;241;3;1;68;123;10;14;10;8;2;0;0;2;0;0;0;0;0;0
32;Ourense;15;"Bolo, O";1;1;A;319;194;0;2;65;94;7;13;3;7;3;0;0;0;0;0;0;0;0;0
32;Ourense;16;"Calvos de Randín";1;1;B;225;175;1;3;95;49;5;7;4;7;4;0;0;0;0;0;0;0;0;0
32;Ourense;18;"Carballeda de Avia";1;1;B;233;187;1;1;107;60;8;2;5;1;0;0;0;0;0;0;0;1;1;0
32;Ourense;19;"Carballiño, O";1;5;B;817;584;5;8;177;216;47;48;27;41;7;5;0;0;0;1;0;0;2;0
32;Ourense;20;Cartelle;1;2;A;551;439;0;6;125;261;7;6;22;12;0;0;0;0;0;0;0;0;0;0
32;Ourense;20;Cartelle;1;2;B;215;174;0;3;39;90;12;7;13;10;0;0;0;0;0;0;0;0;0;0
32;Ourense;22;"Castrelo de Miño";2;1;U;542;389;1;4;143;131;29;19;44;10;6;2;0;0;0;0;0;0;0;0
32;Ourense;24;Celanova;1;1;A;887;616;3;15;203;217;36;69;29;28;5;5;1;0;0;1;0;4;0;0
32;Ourense;25;Cenlle;1;1;C;474;342;1;4;91;163;30;26;12;12;1;2;0;0;0;0;0;0;0;0
32;Ourense;28;Cualedro;1;1;A;407;298;0;1;68;174;10;16;4;20;3;0;0;0;0;0;0;1;1;0
32;Ourense;31;Esgos;1;1;B;524;404;0;4;93;202;34;32;7;27;3;0;2;0;0;0;0;0;0;0
32;Ourense;32;"Xinzo de Limia";1;5;A;367;265;1;6;86;111;12;16;16;12;5;0;0;0;0;0;0;0;0;0
32;Ourense;36;"Xunqueira de Ambía";1;1;A;375;308;1;3;58;126;34;30;22;21;7;2;0;0;0;0;0;0;4;0
32;Ourense;39;Laza;1;1;B;274;229;2;0;47;131;4;22;6;11;4;0;2;0;0;0;0;0;0;0
32;Ourense;41;Lobeira;1;1;A;550;354;0;8;105;187;17;10;8;13;4;1;0;0;0;0;0;1;0;0
32;Ourense;44;Manzaneda;1;1;B;305;232;1;2;72;104;0;19;4;5;21;2;0;0;0;0;0;2;0;0
32;Ourense;45;Maside;2;1;A;678;518;5;10;169;207;30;44;15;27;6;2;1;1;0;1;0;0;0;0
32;Ourense;45;Maside;2;2;A;364;273;2;2;95;126;19;10;5;14;0;0;0;0;0;0;0;0;0;0
32;Ourense;49;Montederramo;1;1;A;309;222;3;4;96;81;17;9;7;4;0;0;0;0;0;0;0;1;0;0
32;Ourense;50;Monterrei;1;1;A;342;264;0;1;89;100;18;29;13;5;8;1;0;0;0;0;0;0;0;0
32;Ourense;52;"Nogueira de Ramuín";1;1;B;389;310;2;3;73;161;18;35;6;7;3;2;0;0;0;0;0;0;0;0
32;Ourense;52;"Nogueira de Ramuín";1;3;B;628;478;5;8;116;266;16;32;12;14;3;4;0;0;0;0;0;0;2;0
32;Ourense;54;Ourense;1;1;U;519;380;2;0;97;129;51;44;21;26;5;3;0;1;0;0;0;1;0;0
32;Ourense;54;Ourense;1;5;U;873;664;12;4;168;229;59;120;18;46;1;4;0;1;0;0;0;0;2;0
32;Ourense;54;Ourense;1;9;A;725;594;11;5;217;137;69;84;23;36;3;6;1;1;0;0;0;1;0;0
32;Ourense;54;Ourense;1;10;A;657;488;5;5;146;159;42;75;12;32;5;4;0;0;0;1;0;0;2;0
32;Ourense;54;Ourense;1;12;A;804;616;9;12;226;120;65;100;17;49;7;7;2;1;0;0;0;1;0;0
32;Ourense;54;Ourense;1;12;B;752;582;8;5;213;113;66;90;29;34;4;14;3;1;0;0;0;1;1;0
32;Ourense;54;Ourense;1;13;A;557;423;6;5;139;111;45;66;17;21;3;5;1;0;0;0;0;4;0;0
32;Ourense;54;Ourense;1;16;U;788;599;12;7;238;148;59;78;19;21;10;6;1;0;0;0;0;0;0;0
32;Ourense;54;Ourense;1;18;U;627;497;6;5;174;115;57;70;19;41;3;6;0;0;0;0;0;1;0;0
32;Ourense;54;Ourense;2;1;A;489;331;1;5;120;87;34;53;17;8;2;1;0;1;0;0;0;1;1;0
32;Ourense;54;Ourense;2;2;U;642;443;4;3;124;147;57;49;16;33;4;4;0;0;0;1;0;1;0;0
32;Ourense;54;Ourense;2;6;A;759;524;6;13;209;119;59;52;22;27;2;10;0;3;0;0;0;2;0;0
32;Ourense;54;Ourense;2;7;A;637;457;7;6;160;120;35;79;19;20;6;3;1;0;0;1;0;0;0;0
32;Ourense;54;Ourense;2;7;B;721;520;2;5;176;139;59;63;18;37;8;11;0;0;0;0;0;1;1;0
32;Ourense;54;Ourense;2;9;A;279;205;2;3;58;67;14;34;10;12;2;3;0;0;0;0;0;0;0;0
27;Lugo;50;Quiroga;1;2;A;556;421;5;3;127;223;25;13;14;8;3;0;0;0;0;0;0;0;0;0
27;Lugo;902;Burela;1;3;B;674;474;6;13;116;173;57;56;14;29;3;5;0;2;0;0;0;0;0;0
32;Ourense;4;Avión;2;1;A;397;188;0;2;24;133;6;9;4;9;0;0;0;1;0;0;0;0;0;0
32;Ourense;9;"Barco de Valdeorras, O";1;9;A;632;429;2;5;138;129;43;60;4;37;5;2;0;0;0;3;0;1;0;0
32;Ourense;11;Beariz;1;1;B;209;119;2;1;17;81;4;7;3;3;0;0;1;0;0;0;0;0;0;0
32;Ourense;12;"Blancos, Os";1;1;C;215;119;2;3;40;48;3;7;3;7;4;0;0;0;0;0;0;2;0;0
32;Ourense;26;Coles;2;1;A;338;252;3;2;107;90;14;22;1;12;0;1;0;0;0;0;0;0;0;0
32;Ourense;30;Entrimo;1;1;B;213;162;0;0;106;40;6;1;3;5;1;0;0;0;0;0;0;0;0;0
32;Ourense;33;Gomesende;1;1;C;229;164;2;2;22;107;6;6;2;15;0;1;0;0;0;0;0;1;0;0
32;Ourense;35;"Irixo, O";1;2;B;244;153;1;2;29;101;5;10;1;4;0;0;0;0;0;0;0;0;0;0
32;Ourense;38;Larouco;1;1;U;399;274;3;3;103;103;19;19;5;9;2;6;0;0;0;1;0;1;0;0
32;Ourense;42;Lobios;1;1;A;468;348;5;1;95;171;29;27;1;17;1;0;0;0;0;0;0;1;0;0
32;Ourense;43;Maceda;1;1;C;424;284;5;1;89;100;34;29;7;14;1;1;0;3;0;0;0;0;0;0
32;Ourense;47;"Merca, A";1;1;A;353;228;0;4;46;122;12;25;5;9;2;3;0;0;0;0;0;0;0;0
32;Ourense;50;Monterrei;2;1;B;278;212;0;0;43;134;10;14;3;5;1;1;0;0;0;1;0;0;0;0
32;Ourense;52;"Nogueira de Ramuín";1;1;A;248;204;5;4;36;99;18;19;5;13;2;1;1;0;0;0;0;1;0;0
32;Ourense;53;Oímbra;1;1;C;347;287;4;3;53;165;12;16;18;13;2;1;0;0;0;0;0;0;0;0
32;Ourense;54;Ourense;1;3;U;738;613;4;6;161;219;53;102;13;34;4;6;1;1;0;0;0;5;4;0
32;Ourense;54;Ourense;1;6;B;619;512;10;3;130;171;40;77;19;41;7;8;0;0;0;0;0;0;6;0
32;Ourense;54;Ourense;1;11;A;491;381;4;3;178;93;23;36;21;14;3;3;0;2;0;0;0;1;0;0
32;Ourense;54;Ourense;2;5;C;367;265;5;4;81;85;26;36;11;12;3;2;0;0;0;0;0;0;0;0
27;Lugo;902;Burela;1;5;U;627;439;5;5;135;117;67;36;25;25;7;5;3;8;0;0;0;0;0;1
32;Ourense;8;Barbadás;1;2;A;827;570;6;4;229;120;81;61;24;32;8;2;0;2;0;0;0;1;0;0
32;Ourense;8;Barbadás;1;3;B;594;444;4;9;143;85;72;75;16;28;3;4;2;1;0;0;0;1;1;0
32;Ourense;9;"Barco de Valdeorras, O";1;3;A;488;379;2;7;130;134;22;45;8;27;2;2;0;0;0;0;0;0;0;0
32;Ourense;20;Cartelle;1;4;B;219;166;1;1;39;98;3;7;10;0;4;1;0;0;0;0;0;0;2;0
32;Ourense;24;Celanova;2;1;B;253;179;2;0;45;84;12;13;7;13;1;2;0;0;0;0;0;0;0;0
32;Ourense;29;"Chandrexa de Queixa";1;1;B;226;185;0;3;39;116;5;8;1;4;9;0;0;0;0;0;0;0;0;0
32;Ourense;32;"Xinzo de Limia";1;3;B;294;231;1;5;72;76;10;21;14;16;11;1;0;3;0;1;0;0;0;0
32;Ourense;32;"Xinzo de Limia";1;7;C;226;162;2;2;57;65;8;14;0;3;11;0;0;0;0;0;0;0;0;0
32;Ourense;42;Lobios;1;1;E;208;142;1;0;44;72;2;14;3;2;1;1;0;0;0;1;0;0;1;0
32;Ourense;43;Maceda;2;1;A;376;272;2;0;91;117;18;24;6;7;3;4;0;0;0;0;0;0;0;0
32;Ourense;54;Ourense;1;2;A;502;396;5;1;99;141;51;57;9;29;0;3;1;0;0;0;0;0;0;0
32;Ourense;54;Ourense;1;2;B;548;418;5;4;139;125;40;70;10;22;0;2;0;0;0;0;0;0;1;0
32;Ourense;54;Ourense;2;3;A;824;642;10;9;211;161;79;96;19;35;11;6;3;0;0;0;0;1;1;0
32;Ourense;54;Ourense;2;9;B;421;291;5;3;69;163;12;14;5;14;0;3;1;1;0;0;0;0;1;0
32;Ourense;30;Entrimo;1;1;A;512;355;3;3;197;75;38;17;9;11;2;0;0;0;0;0;0;0;0;0
32;Ourense;32;"Xinzo de Limia";1;5;B;239;198;1;6;58;100;5;15;4;5;3;0;0;0;0;0;0;1;0;0
32;Ourense;39;Laza;1;1;D;202;147;2;1;39;84;4;3;2;10;2;0;0;0;0;0;0;0;0;0
32;Ourense;48;"Mezquita, A";1;1;B;246;158;1;2;85;38;5;12;13;2;0;0;0;0;0;0;0;0;0;0
32;Ourense;52;"Nogueira de Ramuín";1;3;A;337;244;1;4;69;123;14;13;7;7;3;1;1;0;0;1;0;0;0;0
32;Ourense;54;Ourense;2;10;C;747;622;8;5;209;105;80;129;24;46;5;6;1;2;0;0;0;2;0;0
32;Ourense;54;Ourense;2;11;U;832;609;6;1;210;91;86;115;40;42;8;6;0;1;0;0;0;2;1;0
32;Ourense;54;Ourense;3;1;A;721;558;9;5;191;143;60;81;22;29;6;7;0;0;0;0;0;2;3;0
32;Ourense;54;Ourense;3;2;U;812;588;9;6;230;112;75;92;25;32;3;2;0;1;0;0;0;1;0;0
32;Ourense;54;Ourense;3;8;B;900;673;7;11;275;139;91;81;24;19;12;8;1;1;0;0;0;1;3;0
