cod_provincia;provincia;cod_municipio;municipio;distrito;seccion;mesa;censo;"votos totais";branco;nulos;P.P.;PSOE;AGE;PODEMOS;BNG;UPyD;C's;PACMA;CxG;EB;VOX;"MOVIMIENTO RED";"PRIMAVERA EUROPEA";"PARTIDO X";PIRATAS;"RECORTES CERO";P.C.P.E.;PT;"DISCAPACITADOS Y ENFERMEDADES RARAS";I.Fem;F.A.C.;CILUS;PH;EPDD;"FE de las JONS";ALTER;RRUE;ImpulsoSocial;D.N.;P-LIB;LEM;SAIn;M.S.R.;ACNV-BAR-PRAO-R.E.P.O-UNIO;M.C.R.;PREPAL;"EXTREMADURA UNIDA";IPEX-PREX-CREX;"PARTIDO ANDALUCISTA"
15;"A Coruña";54;Narón;4;4;U;934;358;10;9;113;82;30;42;17;21;1;8;7;2;3;2;0;1;0;1;1;0;3;2;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
15;"A Coruña";54;Narón;4;6;U;1075;484;14;17;112;93;61;73;40;24;10;10;6;4;3;3;2;3;0;0;1;0;3;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0
15;"A Coruña";54;Narón;4;7;U;831;305;8;12;87;40;39;55;19;20;0;5;4;1;1;1;2;2;0;1;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
15;"A Coruña";54;Narón;4;9;U;921;345;20;9;91;59;40;58;21;13;6;3;1;4;3;1;2;3;0;1;3;0;0;2;0;2;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
15;"A Coruña";54;Narón;4;10;A;639;251;9;5;65;49;29;45;9;15;7;1;0;5;1;1;3;1;1;1;0;0;0;0;0;0;1;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0
15;"A Coruña";54;Narón;4;10;B;584;216;8;7;57;42;10;42;14;12;3;4;2;7;1;2;2;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";54;Narón;4;11;A;818;276;5;5;96;57;28;40;9;11;3;4;1;2;3;5;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
15;"A Coruña";54;Narón;4;11;B;923;381;15;4;114;81;40;52;32;17;4;4;1;2;3;1;1;0;1;1;0;0;0;2;1;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1
15;"A Coruña";54;Narón;4;12;U;1100;458;12;7;133;91;54;53;54;16;9;5;2;3;4;3;2;3;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
15;"A Coruña";54;Narón;4;13;A;730;299;13;7;57;60;38;61;18;13;8;3;2;6;3;3;0;1;1;2;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";54;Narón;4;14;U;1137;417;5;10;87;99;53;67;34;21;0;8;4;5;5;4;2;3;2;0;2;0;0;0;0;0;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";54;Narón;4;15;A;551;226;9;3;72;37;27;39;13;8;2;2;3;0;1;2;1;2;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
15;"A Coruña";54;Narón;4;15;B;709;331;11;7;88;60;43;58;12;9;5;3;5;4;3;11;2;0;1;0;2;0;1;0;3;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0
15;"A Coruña";54;Narón;4;16;U;1186;482;15;15;104;87;57;68;57;28;8;6;1;12;1;7;1;3;2;0;2;2;1;0;0;0;1;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0
15;"A Coruña";54;Narón;4;17;A;640;256;4;1;64;49;44;36;15;16;7;1;4;4;2;3;0;1;1;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";54;Narón;4;17;B;551;205;5;1;60;37;18;42;9;9;2;3;1;5;1;0;1;1;1;0;2;0;2;0;0;0;0;0;2;0;0;0;0;0;1;0;1;0;0;0;0;1;0
15;"A Coruña";54;Narón;4;18;U;946;373;12;6;95;71;42;49;25;23;13;3;4;1;3;4;2;6;2;1;1;2;2;0;2;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0
15;"A Coruña";54;Narón;4;19;A;746;276;6;11;44;40;39;63;25;6;4;6;5;1;2;2;3;2;2;1;0;1;2;0;1;3;0;1;1;3;0;0;0;1;0;0;1;0;0;0;0;0;0
15;"A Coruña";54;Narón;4;19;B;737;286;7;11;32;37;42;61;31;16;7;12;4;9;1;2;2;4;0;0;0;3;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0
15;"A Coruña";54;Narón;4;20;U;1071;463;23;12;104;77;73;64;34;35;3;11;3;5;3;1;3;3;0;2;2;0;0;1;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
15;"A Coruña";55;Neda;1;1;A;571;233;3;6;63;61;30;15;24;9;3;5;3;3;1;0;4;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
15;"A Coruña";55;Neda;1;1;B;694;291;10;9;65;75;40;25;37;5;5;2;3;3;1;3;2;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0
15;"A Coruña";55;Neda;1;2;U;789;349;12;7;95;74;52;39;20;8;3;12;1;3;6;3;3;0;2;0;0;1;4;0;1;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0
15;"A Coruña";55;Neda;1;3;B;328;154;1;3;36;45;16;24;14;2;1;4;0;2;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";55;Neda;1;5;U;623;267;10;5;71;69;48;18;21;10;0;2;2;2;1;0;1;0;0;0;2;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0
15;"A Coruña";55;Neda;1;6;A;391;145;5;1;43;33;22;15;10;5;0;2;2;0;0;3;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
15;"A Coruña";56;Negreira;1;1;A;774;306;3;8;106;72;33;22;15;11;4;2;12;5;1;2;0;2;1;0;0;0;0;1;0;2;0;0;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0
15;"A Coruña";56;Negreira;1;3;B;682;249;6;9;81;59;25;23;15;7;5;1;2;4;0;0;1;2;1;1;0;1;0;0;0;2;0;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0
15;"A Coruña";56;Negreira;2;1;A;250;92;4;6;43;20;6;3;4;1;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
15;"A Coruña";56;Negreira;2;1;B;208;111;4;3;53;29;12;0;2;3;1;0;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";56;Negreira;2;1;C;277;93;8;0;35;29;11;0;6;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";56;Negreira;2;3;A;219;100;1;2;57;28;5;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";56;Negreira;2;3;D;303;123;0;4;63;32;5;2;7;2;1;1;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
15;"A Coruña";57;Noia;1;1;A;767;349;6;14;146;74;24;11;28;11;0;9;5;1;0;3;0;2;0;0;1;0;0;0;0;1;0;6;0;0;1;3;0;1;1;0;1;0;0;0;0;0;0
15;"A Coruña";57;Noia;1;1;B;450;199;5;3;65;55;15;18;18;5;6;2;2;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
15;"A Coruña";57;Noia;1;1;C;690;261;4;9;91;55;17;14;38;12;3;2;6;2;0;0;0;0;1;0;2;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
15;"A Coruña";57;Noia;1;2;A;669;328;11;7;95;88;27;30;44;10;3;3;0;1;2;2;0;0;0;0;0;3;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";57;Noia;1;2;B;368;194;7;12;80;37;12;10;11;6;1;6;0;1;0;2;2;1;1;1;0;1;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
15;"A Coruña";57;Noia;2;1;B;822;359;22;6;102;63;36;41;29;9;13;6;16;2;0;4;2;2;0;0;1;1;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
15;"A Coruña";57;Noia;2;2;U;719;328;9;14;129;45;27;29;26;13;10;6;5;3;0;1;3;0;0;0;3;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0
15;"A Coruña";57;Noia;2;3;U;545;267;5;3;110;40;29;16;36;5;4;2;7;1;2;1;0;1;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
15;"A Coruña";57;Noia;2;4;A;789;322;7;10;119;73;26;23;31;10;1;2;2;2;3;2;1;0;0;1;3;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
15;"A Coruña";57;Noia;2;4;B;757;321;11;1;110;66;25;21;40;14;4;7;8;1;1;2;4;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
15;"A Coruña";57;Noia;2;6;A;826;342;11;6;106;63;32;37;25;13;5;9;12;2;1;3;1;5;3;0;0;1;1;1;1;1;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0
15;"A Coruña";57;Noia;2;6;B;963;377;19;11;129;60;28;33;37;16;5;7;8;3;1;4;2;0;1;1;0;2;3;1;0;1;0;0;0;0;1;2;0;0;0;0;0;0;2;0;0;0;0
15;"A Coruña";57;Noia;3;1;U;1179;520;6;13;216;85;36;27;63;17;12;2;21;7;0;3;5;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0
15;"A Coruña";57;Noia;3;2;U;971;487;14;13;165;98;28;31;73;9;4;11;15;3;0;8;3;2;0;0;0;4;0;2;0;0;0;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
15;"A Coruña";58;Oleiros;1;1;U;1031;472;18;8;142;88;52;36;20;29;23;2;0;5;3;9;16;1;5;1;1;4;2;2;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
15;"A Coruña";58;Oleiros;1;3;U;1183;578;19;16;175;108;68;64;30;22;12;14;0;5;18;3;8;9;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0
15;"A Coruña";58;Oleiros;1;4;U;1066;509;13;10;129;124;79;58;22;20;9;4;5;3;7;7;7;1;0;3;0;1;2;0;0;3;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
15;"A Coruña";58;Oleiros;1;5;A;841;363;14;5;108;75;38;42;19;17;10;3;1;2;7;3;8;0;0;2;1;1;1;0;1;3;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";58;Oleiros;1;5;B;828;372;8;4;101;72;52;30;25;27;13;3;2;3;3;6;8;1;3;2;0;1;2;2;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";58;Oleiros;1;6;B;589;269;8;4;85;58;30;22;9;16;8;2;2;3;1;11;2;3;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
15;"A Coruña";58;Oleiros;2;1;A;917;439;7;7;87;106;59;58;21;22;21;11;6;4;5;1;8;3;1;1;2;1;2;1;3;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
15;"A Coruña";58;Oleiros;2;1;B;878;436;10;4;110;84;58;41;27;29;13;6;9;4;6;2;14;2;6;1;0;1;3;1;1;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
15;"A Coruña";58;Oleiros;2;2;A;889;394;11;3;109;43;51;43;24;21;29;3;3;6;10;6;11;5;1;2;0;3;1;0;3;1;0;0;0;2;0;1;0;2;0;0;0;0;0;0;0;0;0
15;"A Coruña";58;Oleiros;2;3;A;787;365;9;11;77;67;60;50;22;22;11;6;2;3;2;2;6;6;0;3;2;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
15;"A Coruña";58;Oleiros;2;3;B;720;358;9;8;77;64;65;51;26;16;9;3;2;6;1;0;5;2;0;5;0;0;3;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0
15;"A Coruña";58;Oleiros;2;4;B;660;335;9;3;102;90;34;24;10;16;12;2;1;1;9;8;6;0;4;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0
15;"A Coruña";58;Oleiros;2;5;A;836;408;13;9;103;64;70;43;26;23;7;8;0;5;5;3;4;1;1;8;3;0;3;4;0;0;0;2;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";58;Oleiros;2;5;B;837;401;10;4;88;74;77;48;30;24;7;6;1;6;5;6;4;3;3;1;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";58;Oleiros;2;7;U;1013;393;11;7;102;65;42;64;20;13;13;4;6;4;9;9;7;4;0;1;3;1;0;0;1;1;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3
15;"A Coruña";58;Oleiros;2;8;A;827;364;15;8;104;45;44;52;16;32;9;1;3;4;5;2;18;2;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";58;Oleiros;2;9;U;1123;464;19;10;111;93;54;62;28;17;18;6;2;4;8;1;12;4;0;3;1;0;3;0;1;0;2;1;0;0;0;1;0;0;0;0;2;0;0;0;1;0;0
15;"A Coruña";58;Oleiros;2;10;U;942;451;16;6;118;67;77;52;29;25;13;5;5;1;7;5;10;6;2;2;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
15;"A Coruña";58;Oleiros;2;11;U;1175;498;17;7;194;60;41;31;14;31;29;4;4;3;23;9;18;2;0;0;1;0;0;0;0;0;0;3;1;1;0;2;1;0;1;0;0;1;0;0;0;0;0
15;"A Coruña";58;Oleiros;3;1;U;1143;445;13;11;109;77;76;56;32;20;8;5;1;2;6;6;6;3;0;1;3;0;0;1;1;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";58;Oleiros;3;2;U;1035;461;16;13;114;93;70;44;23;16;7;6;5;1;6;5;19;4;3;1;2;3;1;1;1;0;0;1;1;1;0;1;0;1;1;0;0;0;0;0;0;1;0
15;"A Coruña";58;Oleiros;3;3;A;668;307;6;4;86;75;50;30;9;13;7;4;2;3;2;2;2;4;1;1;0;0;2;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
15;"A Coruña";58;Oleiros;3;3;B;618;267;6;0;58;72;49;17;12;12;12;3;4;1;2;4;2;2;3;3;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
15;"A Coruña";59;Ordes;1;1;B;760;266;7;12;88;53;16;24;25;8;3;1;7;5;0;2;3;3;3;0;0;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
15;"A Coruña";59;Ordes;1;2;A;657;259;12;13;87;54;16;12;18;10;3;4;6;1;2;3;1;1;2;0;3;0;1;2;2;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";59;Ordes;1;2;B;775;307;6;6;106;71;27;32;28;6;1;0;6;3;2;5;3;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0
15;"A Coruña";59;Ordes;1;4;B;242;95;0;6;42;18;1;12;5;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
15;"A Coruña";59;Ordes;1;5;U;812;345;16;13;99;45;39;31;54;10;8;4;3;6;3;4;0;4;0;0;1;1;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";59;Ordes;1;6;U;692;254;9;7;81;47;31;25;24;9;2;5;3;1;1;0;1;0;2;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
15;"A Coruña";59;Ordes;2;1;U;884;309;7;24;143;46;21;3;29;11;5;2;0;2;1;2;1;2;0;3;1;1;0;0;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";59;Ordes;2;2;C;456;185;6;6;99;27;18;0;16;5;1;1;1;2;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";59;Ordes;3;1;A;280;92;2;2;44;21;3;0;11;1;0;0;1;3;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
15;"A Coruña";59;Ordes;3;2;A;254;116;3;7;70;10;4;1;11;0;0;2;2;0;1;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";59;Ordes;3;2;B;722;301;10;17;124;57;16;26;16;11;3;2;3;0;4;4;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0
15;"A Coruña";60;Oroso;1;1;A;852;368;15;10;87;73;46;48;30;29;4;3;2;1;3;2;5;0;0;2;0;0;0;1;1;1;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0
15;"A Coruña";60;Oroso;1;1;B;899;395;17;18;87;88;51;42;32;16;8;6;6;0;2;2;2;2;4;2;0;4;1;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
15;"A Coruña";60;Oroso;1;2;U;724;321;13;8;162;64;29;13;8;3;1;2;1;1;1;2;3;0;1;1;1;0;0;0;1;1;2;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0
15;"A Coruña";60;Oroso;1;3;U;894;367;8;10;63;94;57;42;32;17;13;6;4;3;1;1;3;2;2;4;0;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
15;"A Coruña";60;Oroso;1;4;U;597;232;10;7;91;51;32;4;12;9;2;1;0;1;0;3;1;2;1;0;2;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";60;Oroso;1;5;U;935;391;19;13;83;83;50;41;44;20;8;3;2;2;0;4;4;1;1;2;1;2;3;0;0;0;0;1;0;2;0;0;1;0;0;0;0;1;0;0;0;0;0
15;"A Coruña";60;Oroso;2;1;A;474;217;7;9;75;62;33;3;8;8;0;1;2;1;0;3;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
15;"A Coruña";61;Ortigueira;1;1;A;675;298;10;6;128;65;15;22;17;11;1;4;0;4;1;2;3;1;1;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;0;0;2;0;0;1;0;0
15;"A Coruña";61;Ortigueira;1;1;B;771;347;9;7;152;78;30;25;22;6;0;3;0;1;1;1;1;4;1;0;1;1;0;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";61;Ortigueira;1;3;A;258;73;5;5;23;21;4;4;5;1;0;0;0;0;0;0;0;0;2;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";61;Ortigueira;1;3;B;319;127;1;3;74;21;4;4;2;4;3;0;1;2;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0
15;"A Coruña";61;Ortigueira;2;2;B;380;189;6;6;78;58;11;7;2;5;4;3;0;1;0;1;0;0;1;0;2;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";61;Ortigueira;2;3;A;376;185;5;4;106;49;4;7;5;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";61;Ortigueira;2;3;B;206;86;2;0;31;22;16;5;4;2;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";61;Ortigueira;3;1;B;440;184;5;5;79;38;14;12;13;5;0;5;0;1;0;3;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
15;"A Coruña";62;Outes;1;2;U;662;297;3;5;148;68;17;9;18;2;1;3;13;1;0;2;1;1;0;0;0;2;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";62;Outes;1;3;B;269;125;3;4;56;11;18;10;7;4;2;0;4;0;0;3;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";62;Outes;1;4;A;284;115;3;3;54;27;10;3;4;2;0;0;2;0;0;3;0;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";62;Outes;1;4;B;345;103;4;1;60;14;5;0;7;0;0;0;2;0;2;1;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
15;"A Coruña";62;Outes;1;9;A;437;177;3;1;92;31;9;2;14;4;0;2;12;0;0;3;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";62;Outes;1;9;B;405;152;1;5;68;29;14;8;1;2;0;4;8;1;4;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
15;"A Coruña";64;Paderne;1;3;A;312;150;11;6;58;46;11;7;2;3;1;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";65;Padrón;1;1;U;966;443;11;20;149;125;56;28;21;6;2;4;1;5;0;2;2;0;1;0;1;0;0;1;0;2;2;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";65;Padrón;1;2;A;805;353;14;11;124;66;33;27;35;9;7;1;2;0;4;3;2;2;2;0;3;0;1;2;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0
15;"A Coruña";65;Padrón;1;3;U;1004;454;10;20;172;73;62;31;32;19;6;2;1;1;4;2;2;2;3;0;0;1;0;2;0;0;1;1;1;1;2;0;0;0;2;0;0;0;0;0;1;0;0
15;"A Coruña";65;Padrón;2;1;A;636;287;6;9;83;77;30;31;20;10;1;5;4;1;0;1;0;1;0;0;0;0;2;0;2;0;1;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0
15;"A Coruña";65;Padrón;2;1;B;448;210;6;3;96;48;25;5;7;4;2;1;4;0;0;0;0;1;0;0;1;1;0;0;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2
15;"A Coruña";65;Padrón;2;2;A;257;118;2;10;43;21;7;4;23;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2;0;1;0;1;0;0
15;"A Coruña";65;Padrón;3;2;U;577;262;4;7;138;46;29;5;11;5;5;0;2;2;1;0;0;1;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
15;"A Coruña";65;Padrón;4;1;U;989;449;8;15;226;68;56;20;22;11;3;1;1;2;0;4;0;0;0;0;5;1;0;1;0;0;1;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0
15;"A Coruña";66;"Pino, O";1;1;B;215;116;5;5;57;11;20;5;7;1;1;0;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";66;"Pino, O";2;1;B;611;255;3;12;126;41;13;10;17;8;1;3;7;0;1;1;2;3;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;2;0;1;0;0;0;0;0
15;"A Coruña";66;"Pino, O";3;1;A;207;105;1;6;54;22;10;1;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
15;"A Coruña";66;"Pino, O";3;1;B;458;172;3;1;84;28;18;11;6;10;1;1;1;0;1;1;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
15;"A Coruña";66;"Pino, O";3;2;U;519;239;2;8;147;29;13;8;14;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;13;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";67;"Pobra do Caramiñal, A";1;1;A;659;361;10;16;111;64;34;44;50;4;4;7;5;0;3;1;2;2;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
15;"A Coruña";67;"Pobra do Caramiñal, A";1;1;B;776;364;8;9;122;66;35;32;47;7;2;9;7;2;2;2;1;2;1;1;0;0;1;1;0;1;2;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0
15;"A Coruña";67;"Pobra do Caramiñal, A";2;1;A;343;184;2;4;66;36;9;12;29;7;7;0;4;3;0;0;3;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";67;"Pobra do Caramiñal, A";2;1;B;924;470;14;18;141;92;53;48;46;3;11;12;6;4;2;4;1;4;0;1;2;2;1;0;0;1;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0
15;"A Coruña";67;"Pobra do Caramiñal, A";2;2;A;913;453;11;10;128;82;54;42;68;13;10;6;9;1;6;3;0;0;1;0;1;0;2;0;0;0;2;2;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
15;"A Coruña";67;"Pobra do Caramiñal, A";2;2;B;375;161;7;11;42;35;19;7;29;3;0;1;1;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
15;"A Coruña";67;"Pobra do Caramiñal, A";3;1;A;617;296;10;10;56;68;26;40;45;11;5;9;3;2;3;0;2;0;0;2;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";67;"Pobra do Caramiñal, A";4;1;U;1184;521;18;10;151;103;52;39;94;13;5;12;4;3;1;4;1;1;1;0;0;1;1;1;0;0;0;0;1;0;0;2;1;0;1;1;0;0;0;0;0;0;0
15;"A Coruña";67;"Pobra do Caramiñal, A";5;1;U;755;301;6;5;80;69;23;41;54;6;4;2;1;7;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
